Rb1,5p1/2,,,
607.33200,3718.75,49.81,0.00,0.00
607.33400,3634.29,48.81,0.00,0.00
607.33600,3553.46,47.85,0.00,0.00
607.33800,3476.04,46.94,0.00,0.00
607.34000,3401.83,46.07,0.00,0.00
607.34200,3330.62,45.23,0.00,0.00
607.34400,3262.23,44.43,0.00,0.00
607.34600,3196.50,43.66,0.00,0.00
607.34800,3133.29,42.92,0.00,0.00
607.35000,3072.44,42.21,0.00,0.00
607.35200,3013.82,41.53,0.00,0.00
607.35400,2957.33,40.87,0.00,0.00
607.35600,2902.83,40.24,0.00,0.00
607.35800,2850.24,39.63,0.00,0.00
607.36000,2799.44,39.05,0.00,0.00
607.36200,2750.36,38.49,0.00,0.00
607.36400,2702.90,37.94,0.00,0.00
607.36600,2656.98,37.42,0.00,0.00
607.36800,2612.54,36.91,0.00,0.00
607.37000,2569.50,36.42,0.00,0.00
607.37200,2527.79,35.95,0.00,0.00
607.37400,2487.36,35.49,0.00,0.00
607.37600,2448.15,35.05,0.00,0.00
607.37800,2410.10,34.62,0.00,0.00
607.38000,2373.16,34.20,0.00,0.00
607.38200,2337.29,33.80,0.00,0.00
607.38400,2302.43,33.41,0.00,0.00
607.38600,2268.56,33.04,0.00,0.00
607.38800,2235.61,32.67,0.00,0.00
607.39000,2203.57,32.32,0.00,0.00
607.39200,2172.38,31.97,0.00,0.00
607.39400,2142.02,31.64,0.00,0.00
607.39600,2112.46,31.31,0.00,0.00
607.39800,2083.66,31.00,0.00,0.00
607.40000,2055.59,30.69,0.00,0.00
607.40200,2028.23,30.40,0.00,0.00
607.40400,2001.56,30.11,0.00,0.00
607.40600,1975.53,29.83,0.00,0.00
607.40800,1950.14,29.55,0.00,0.00
607.41000,1925.35,29.29,0.00,0.00
607.41200,1901.16,29.03,0.00,0.00
607.41400,1877.53,28.77,0.00,0.00
607.41600,1854.44,28.53,0.00,0.00
607.41800,1831.89,28.29,0.00,0.00
607.42000,1809.84,28.06,0.00,0.00
607.42200,1788.29,27.83,0.00,0.00
607.42400,1767.21,27.61,0.00,0.00
607.42600,1746.59,27.39,0.00,0.00
607.42800,1726.42,27.18,0.00,0.00
607.43000,1706.68,26.97,0.00,0.00
607.43200,1687.36,26.77,0.00,0.00
607.43400,1668.44,26.58,0.00,0.00
607.43600,1649.92,26.39,0.00,0.00
607.43800,1631.78,26.20,0.00,0.00
607.44000,1614.00,26.02,0.00,0.00
607.44200,1596.58,25.84,0.00,0.00
607.44400,1579.51,25.67,0.00,0.00
607.44600,1562.77,25.50,0.00,0.00
607.44800,1546.37,25.33,0.00,0.00
607.45000,1530.27,25.17,0.00,0.00
607.45200,1514.49,25.01,0.00,0.00
607.45400,1499.00,24.86,0.00,0.00
607.45600,1483.81,24.71,0.00,0.00
607.45800,1468.90,24.56,0.00,0.00
607.46000,1454.26,24.41,0.00,0.00
607.46200,1439.89,24.27,0.00,0.00
607.46400,1425.78,24.13,0.00,0.00
607.46600,1411.93,24.00,0.00,0.00
607.46800,1398.32,23.87,0.00,0.00
607.47000,1384.95,23.74,0.00,0.00
607.47200,1371.81,23.61,0.00,0.00
607.47400,1358.90,23.48,0.00,0.00
607.47600,1346.21,23.36,0.00,0.00
607.47800,1333.74,23.24,0.00,0.00
607.48000,1321.48,23.12,0.00,0.00
607.48200,1309.42,23.01,0.00,0.00
607.48400,1297.56,22.90,0.00,0.00
607.48600,1285.90,22.79,0.00,0.00
607.48800,1274.43,22.68,0.00,0.00
607.49000,1263.14,22.57,0.00,0.00
607.49200,1252.04,22.47,0.00,0.00
607.49400,1241.11,22.37,0.00,0.00
607.49600,1230.35,22.27,0.00,0.00
607.49800,1219.77,22.17,0.00,0.00
607.50000,1209.35,22.07,0.00,0.00
607.50200,1199.08,21.98,0.00,0.00
607.50400,1188.98,21.89,0.00,0.00
607.50600,1179.03,21.80,0.00,0.00
607.50800,1169.23,21.71,0.00,0.00
607.51000,1159.57,21.62,0.00,0.00
607.51200,1150.06,21.53,0.00,0.00
607.51400,1140.69,21.45,0.00,0.00
607.51600,1131.46,21.37,0.00,0.00
607.51800,1122.36,21.29,0.00,0.00
607.52000,1113.39,21.21,0.00,0.00
607.52200,1104.55,21.13,0.00,0.00
607.52400,1095.84,21.05,0.00,0.00
607.52600,1087.25,20.98,0.00,0.00
607.52800,1078.78,20.90,0.00,0.00
607.53000,1070.42,20.83,0.00,0.00
607.53200,1062.18,20.76,0.00,0.00
607.53400,1054.06,20.69,0.00,0.00
607.53600,1046.05,20.62,0.00,0.00
607.53800,1038.14,20.55,0.00,0.00
607.54000,1030.34,20.48,0.00,0.00
607.54200,1022.65,20.42,0.00,0.00
607.54400,1015.06,20.35,0.00,0.00
607.54600,1007.56,20.29,0.00,0.00
607.54800,1000.17,20.23,0.00,0.00
607.55000,992.87,20.17,0.00,0.00
607.55200,985.67,20.11,0.00,0.00
607.55400,978.55,20.05,0.00,0.00
607.55600,971.53,19.99,0.00,0.00
607.55800,964.60,19.93,0.00,0.00
607.56000,957.76,19.87,0.00,0.00
607.56200,951.00,19.82,0.00,0.00
607.56400,944.32,19.76,0.00,0.00
607.56600,937.73,19.71,0.00,0.00
607.56800,931.22,19.66,0.00,0.00
607.57000,924.79,19.61,0.00,0.00
607.57200,918.43,19.55,0.00,0.00
607.57400,912.15,19.50,0.00,0.00
607.57600,905.95,19.45,0.00,0.00
607.57800,899.82,19.41,0.00,0.00
607.58000,893.77,19.36,0.00,0.00
607.58200,887.78,19.31,0.00,0.00
607.58400,881.87,19.26,0.00,0.00
607.58600,876.02,19.22,0.00,0.00
607.58800,870.24,19.17,0.00,0.00
607.59000,864.53,19.13,0.00,0.00
607.59200,858.89,19.08,0.00,0.00
607.59400,853.30,19.04,0.00,0.00
607.59600,847.78,19.00,0.00,0.00
607.59800,842.33,18.96,0.00,0.00
607.60000,836.93,18.92,0.00,0.00
607.60200,831.59,18.87,0.00,0.00
607.60400,826.32,18.83,0.00,0.00
607.60600,821.10,18.80,0.00,0.00
607.60800,815.93,18.76,0.00,0.00
607.61000,810.83,18.72,0.00,0.00
607.61200,805.78,18.68,0.00,0.00
607.61400,800.78,18.64,0.00,0.00
607.61600,795.84,18.61,0.00,0.00
607.61800,790.95,18.57,0.00,0.00
607.62000,786.11,18.53,0.00,0.00
607.62200,781.32,18.50,0.00,0.00
607.62400,776.58,18.46,0.00,0.00
607.62600,771.89,18.43,0.00,0.00
607.62800,767.25,18.40,0.00,0.00
607.63000,762.66,18.36,0.00,0.00
607.63200,758.11,18.33,0.00,0.00
607.63400,753.61,18.30,0.00,0.00
607.63600,749.16,18.27,0.00,0.00
607.63800,744.75,18.24,0.00,0.00
607.64000,740.38,18.20,0.00,0.00
607.64200,736.06,18.17,0.00,0.00
607.64400,731.79,18.14,0.00,0.00
607.64600,727.55,18.11,0.00,0.00
607.64800,723.36,18.08,0.00,0.00
607.65000,719.20,18.06,0.00,0.00
607.65200,715.09,18.03,0.00,0.00
607.65400,711.02,18.00,0.00,0.00
607.65600,706.98,17.97,0.00,0.00
607.65800,702.99,17.94,0.00,0.00
607.66000,699.03,17.92,0.00,0.00
607.66200,695.11,17.89,0.00,0.00
607.66400,691.23,17.86,0.00,0.00
607.66600,687.39,17.84,0.00,0.00
607.66800,683.58,17.81,0.00,0.00
607.67000,679.80,17.79,0.00,0.00
607.67200,676.06,17.76,0.00,0.00
607.67400,672.36,17.74,0.00,0.00
607.67600,668.69,17.71,0.00,0.00
607.67800,665.05,17.69,0.00,0.00
607.68000,661.45,17.66,0.00,0.00
607.68200,657.88,17.64,0.00,0.00
607.68400,654.34,17.62,0.00,0.00
607.68600,650.83,17.60,0.00,0.00
607.68800,647.36,17.57,0.00,0.00
607.69000,643.91,17.55,0.00,0.00
607.69200,640.50,17.53,0.00,0.00
607.69400,637.11,17.51,0.00,0.00
607.69600,633.76,17.49,0.00,0.00
607.69800,630.43,17.46,0.00,0.00
607.70000,627.14,17.44,0.00,0.00
607.70200,623.87,17.42,0.00,0.00
607.70400,620.63,17.40,0.00,0.00
607.70600,617.42,17.38,0.00,0.00
607.70800,614.24,17.36,0.00,0.00
607.71000,611.08,17.34,0.00,0.00
607.71200,607.95,17.32,0.00,0.00
607.71400,604.85,17.30,0.00,0.00
607.71600,601.77,17.28,0.00,0.00
607.71800,598.72,17.27,0.00,0.00
607.72000,595.69,17.25,0.00,0.00
607.72200,592.69,17.23,0.00,0.00
607.72400,589.71,17.21,0.00,0.00
607.72600,586.76,17.19,0.00,0.00
607.72800,583.83,17.18,0.00,0.00
607.73000,580.93,17.16,0.00,0.00
607.73200,578.05,17.14,0.00,0.00
607.73400,575.19,17.12,0.00,0.00
607.73600,572.36,17.11,0.00,0.00
607.73800,569.54,17.09,0.00,0.00
607.74000,566.76,17.07,0.00,0.00
607.74200,563.99,17.06,0.00,0.00
607.74400,561.24,17.04,0.00,0.00
607.76400,534.95,16.89,0.00,0.00
607.78400,510.58,16.76,0.00,0.00
607.80400,487.94,16.63,0.00,0.00
607.82400,466.84,16.53,0.00,0.00
607.84400,447.13,16.43,0.00,0.00
607.86400,428.68,16.34,0.00,0.00
607.88400,411.37,16.26,0.00,0.00
607.90400,395.09,16.19,0.00,0.00
607.92400,379.76,16.12,0.00,0.00
607.94400,365.29,16.06,0.00,0.00
607.96400,351.61,16.01,0.00,0.00
607.98400,338.66,15.96,0.00,0.00
608.00400,326.37,15.92,0.00,0.00
608.02400,314.71,15.87,0.00,0.00
608.04400,303.61,15.84,0.00,0.00
608.06400,293.05,15.80,0.00,0.00
608.08400,282.98,15.77,0.00,0.00
608.10400,273.37,15.74,0.00,0.00
608.12400,264.18,15.72,0.00,0.00
608.14400,255.39,15.69,0.00,0.00
608.16400,246.97,15.67,0.00,0.00
608.18400,238.90,15.65,0.00,0.00
608.20400,231.16,15.64,0.00,0.00
608.22400,223.73,15.62,0.00,0.00
608.24400,216.58,15.60,0.00,0.00
608.26400,209.70,15.59,0.00,0.00
608.28400,203.08,15.58,0.00,0.00
608.30400,196.70,15.57,0.00,0.00
608.32400,190.55,15.56,0.00,0.00
608.34400,184.61,15.55,0.00,0.00
608.36400,178.87,15.54,0.00,0.00
608.38400,173.33,15.54,0.00,0.00
608.40400,167.97,15.53,0.00,0.00
608.42400,162.79,15.52,0.00,0.00
608.44400,157.77,15.52,0.00,0.00
608.46400,152.90,15.52,0.00,0.00
608.48400,148.19,15.51,0.00,0.00
608.50400,143.62,15.51,0.00,0.00
608.52400,139.18,15.51,0.00,0.00
608.54400,134.87,15.51,0.00,0.00
608.56400,130.68,15.51,0.00,0.00
608.58400,126.61,15.51,0.00,0.00
608.60400,122.66,15.51,0.00,0.00
608.62400,118.81,15.51,0.00,0.00
608.64400,115.06,15.51,0.00,0.00
608.66400,111.42,15.51,0.00,0.00
608.68400,107.86,15.51,0.00,0.00
608.70400,104.40,15.51,0.00,0.00
608.72400,101.02,15.52,0.00,0.00
608.74400,97.73,15.52,0.00,0.00
608.76400,94.52,15.52,0.00,0.00
608.78400,91.38,15.53,0.00,0.00
608.80400,88.32,15.53,0.00,0.00
608.82400,85.32,15.53,0.00,0.00
608.84400,82.40,15.54,0.00,0.00
608.86400,79.54,15.54,0.00,0.00
608.88400,76.75,15.55,0.00,0.00
608.90400,74.01,15.55,0.00,0.00
608.92400,71.34,15.56,0.00,0.00
608.94400,68.72,15.56,0.00,0.00
608.96400,66.15,15.57,0.00,0.00
608.98400,63.64,15.58,0.00,0.00
609.00400,61.18,15.58,0.00,0.00
609.02400,58.77,15.59,0.00,0.00
609.04400,56.40,15.60,0.00,0.00
609.06400,54.08,15.60,0.00,0.00
609.08400,51.81,15.61,0.00,0.00
609.10400,49.58,15.62,0.00,0.00
609.12400,47.39,15.62,0.00,0.00
609.14400,45.24,15.63,0.00,0.00
609.16400,43.13,15.64,0.00,0.00
609.18400,41.05,15.65,0.00,0.00
609.20400,39.02,15.65,0.00,0.00
609.22400,37.02,15.66,0.00,0.00
609.24400,35.05,15.67,0.00,0.00
609.26400,33.11,15.68,0.00,0.00
609.28400,31.21,15.69,0.00,0.00
609.30400,29.34,15.70,0.00,0.00
609.32400,27.50,15.70,0.00,0.00
609.34400,25.69,15.71,0.00,0.00
609.36400,23.91,15.72,0.00,0.00
609.38400,22.15,15.73,0.00,0.00
609.40400,20.42,15.74,0.00,0.00
609.42400,18.72,15.75,0.00,0.00
609.44400,17.05,15.76,0.00,0.00
609.46400,15.39,15.77,0.00,0.00
609.48400,13.77,15.78,0.00,0.00
609.50400,12.16,15.79,0.00,0.00
609.52400,10.58,15.80,0.00,0.00
609.54400,9.02,15.81,0.00,0.00
609.56400,7.48,15.82,0.00,0.00
609.58400,5.96,15.83,0.00,0.00
609.60400,4.47,15.84,0.00,0.00
609.62400,2.99,15.85,0.00,0.00
609.64400,1.53,15.86,0.00,0.00
609.66400,0.09,15.87,0.00,0.00
609.68400,-1.33,15.88,0.00,0.00
609.70400,-2.73,15.89,0.00,0.00
609.72400,-4.12,15.90,0.00,0.00
609.74400,-5.49,15.91,0.00,0.00
609.76400,-6.84,15.92,0.00,0.00
609.78400,-8.18,15.93,0.00,0.00
609.80400,-9.50,15.94,0.00,0.00
609.82400,-10.80,15.95,0.00,0.00
609.84400,-12.09,15.97,0.00,0.00
609.86400,-13.37,15.98,0.00,0.00
609.88400,-14.63,15.99,0.00,0.00
609.90400,-15.88,16.00,0.00,0.00
609.92400,-17.11,16.01,0.00,0.00
609.94400,-18.33,16.02,0.00,0.00
609.96400,-19.54,16.03,0.00,0.00
609.98400,-20.74,16.05,0.00,0.00
610.00400,-21.92,16.06,0.00,0.00
610.02400,-23.10,16.07,0.00,0.00
610.04400,-24.26,16.08,0.00,0.00
610.06400,-25.41,16.09,0.00,0.00
610.08400,-26.54,16.11,0.00,0.00
610.10400,-27.67,16.12,0.00,0.00
610.12400,-28.79,16.13,0.00,0.00
610.14400,-29.89,16.14,0.00,0.00
610.16400,-30.99,16.16,0.00,0.00
610.18400,-32.08,16.17,0.00,0.00
610.20400,-33.15,16.18,0.00,0.00
610.22400,-34.22,16.19,0.00,0.00
610.24400,-35.28,16.21,0.00,0.00
610.26400,-36.33,16.22,0.00,0.00
610.28400,-37.37,16.23,0.00,0.00
610.30400,-38.40,16.25,0.00,0.00
610.32400,-39.42,16.26,0.00,0.00
610.34400,-40.44,16.27,0.00,0.00
610.36400,-41.44,16.29,0.00,0.00
610.38400,-42.44,16.30,0.00,0.00
610.40400,-43.43,16.31,0.00,0.00
610.42400,-44.42,16.33,0.00,0.00
610.44400,-45.39,16.34,0.00,0.00
610.46400,-46.36,16.35,0.00,0.00
610.48400,-47.33,16.37,0.00,0.00
610.50400,-48.28,16.38,0.00,0.00
610.52400,-49.23,16.40,0.00,0.00
610.54400,-50.17,16.41,0.00,0.00
610.56400,-51.11,16.42,0.00,0.00
610.58400,-52.04,16.44,0.00,0.00
610.60400,-52.96,16.45,0.00,0.00
610.62400,-53.88,16.47,0.00,0.00
610.64400,-54.79,16.48,0.00,0.00
610.66400,-55.70,16.50,0.00,0.00
610.68400,-56.60,16.51,0.00,0.00
610.70400,-57.49,16.52,0.00,0.00
610.72400,-58.38,16.54,0.00,0.00
610.74400,-59.27,16.55,0.00,0.00
610.76400,-60.15,16.57,0.00,0.00
610.78400,-61.02,16.58,0.00,0.00
610.80400,-61.89,16.60,0.00,0.00
610.82400,-62.76,16.61,0.00,0.00
610.84400,-63.62,16.63,0.00,0.00
610.86400,-64.47,16.65,0.00,0.00
610.88400,-65.32,16.66,0.00,0.00
610.90400,-66.17,16.68,0.00,0.00
610.92400,-67.01,16.69,0.00,0.00
610.94400,-67.85,16.71,0.00,0.00
610.96400,-68.69,16.72,0.00,0.00
610.98400,-69.52,16.74,0.00,0.00
611.00400,-70.34,16.76,0.00,0.00
611.02400,-71.17,16.77,0.00,0.00
611.04400,-71.99,16.79,0.00,0.00
611.06400,-72.80,16.80,0.00,0.00
611.08400,-73.61,16.82,0.00,0.00
611.10400,-74.42,16.84,0.00,0.00
611.12400,-75.23,16.85,0.00,0.00
611.14400,-76.03,16.87,0.00,0.00
611.16400,-76.83,16.89,0.00,0.00
611.18400,-77.62,16.90,0.00,0.00
611.20400,-78.42,16.92,0.00,0.00
611.22400,-79.21,16.94,0.00,0.00
611.24400,-79.99,16.95,0.00,0.00
611.26400,-80.78,16.97,0.00,0.00
611.28400,-81.56,16.99,0.00,0.00
611.30400,-82.34,17.00,0.00,0.00
611.32400,-83.12,17.02,0.00,0.00
611.34400,-83.89,17.04,0.00,0.00
611.36400,-84.66,17.06,0.00,0.00
611.38400,-85.43,17.07,0.00,0.00
611.40400,-86.20,17.09,0.00,0.00
611.42400,-86.96,17.11,0.00,0.00
611.44400,-87.72,17.13,0.00,0.00
611.46400,-88.48,17.15,0.00,0.00
611.48400,-89.24,17.16,0.00,0.00
611.50400,-90.00,17.18,0.00,0.00
611.52400,-90.75,17.20,0.00,0.00
611.54400,-91.50,17.22,0.00,0.00
611.56400,-92.25,17.24,0.00,0.00
611.58400,-93.00,17.26,0.00,0.00
611.60400,-93.75,17.28,0.00,0.00
611.62400,-94.50,17.29,0.00,0.00
611.64400,-95.24,17.31,0.00,0.00
611.66400,-95.98,17.33,0.00,0.00
611.68400,-96.72,17.35,0.00,0.00
611.70400,-97.46,17.37,0.00,0.00
611.72400,-98.20,17.39,0.00,0.00
611.74400,-98.94,17.41,0.00,0.00
611.76400,-99.67,17.43,0.00,0.00
611.78400,-100.41,17.45,0.00,0.00
611.80400,-101.14,17.47,0.00,0.00
611.82400,-101.87,17.49,0.00,0.00
611.84400,-102.60,17.51,0.00,0.00
611.86400,-103.33,17.53,0.00,0.00
611.88400,-104.06,17.55,0.00,0.00
611.90400,-104.79,17.57,0.00,0.00
611.92400,-105.52,17.59,0.00,0.00
611.94400,-106.24,17.61,0.00,0.00
611.96400,-106.97,17.63,0.00,0.00
611.98400,-107.69,17.65,0.00,0.00
612.00400,-108.42,17.67,0.00,0.00
612.02400,-109.14,17.69,0.00,0.00
612.04400,-109.86,17.71,0.00,0.00
612.06400,-110.59,17.74,0.00,0.00
612.08400,-111.31,17.76,0.00,0.00
612.10400,-112.03,17.78,0.00,0.00
612.12400,-112.75,17.80,0.00,0.00
612.14400,-113.47,17.82,0.00,0.00
612.16400,-114.19,17.84,0.00,0.00
612.18400,-114.91,17.87,0.00,0.00
612.20400,-115.63,17.89,0.00,0.00
612.22400,-116.35,17.91,0.00,0.00
612.24400,-117.07,17.93,0.00,0.00
612.26400,-117.79,17.96,0.00,0.00
612.28400,-118.50,17.98,0.00,0.00
612.30400,-119.22,18.00,0.00,0.00
612.32400,-119.94,18.02,0.00,0.00
612.34400,-120.66,18.05,0.00,0.00
612.36400,-121.38,18.07,0.00,0.00
612.38400,-122.10,18.09,0.00,0.00
612.40400,-122.82,18.12,0.00,0.00
612.42400,-123.54,18.14,0.00,0.00
612.44400,-124.26,18.16,0.00,0.00
612.46400,-124.98,18.19,0.00,0.00
612.48400,-125.70,18.21,0.00,0.00
612.50400,-126.42,18.24,0.00,0.00
612.52400,-127.14,18.26,0.00,0.00
612.54400,-127.86,18.28,0.00,0.00
612.56400,-128.58,18.31,0.00,0.00
612.58400,-129.30,18.33,0.00,0.00
612.60400,-130.03,18.36,0.00,0.00
612.62400,-130.75,18.38,0.00,0.00
612.64400,-131.47,18.41,0.00,0.00
612.66400,-132.20,18.43,0.00,0.00
612.68400,-132.92,18.46,0.00,0.00
612.70400,-133.65,18.48,0.00,0.00
612.72400,-134.37,18.51,0.00,0.00
612.74400,-135.10,18.54,0.00,0.00
612.76400,-135.83,18.56,0.00,0.00
612.78400,-136.56,18.59,0.00,0.00
612.80400,-137.29,18.61,0.00,0.00
612.82400,-138.02,18.64,0.00,0.00
612.84400,-138.75,18.67,0.00,0.00
612.86400,-139.48,18.69,0.00,0.00
612.88400,-140.22,18.72,0.00,0.00
612.90400,-140.95,18.75,0.00,0.00
612.92400,-141.69,18.78,0.00,0.00
612.94400,-142.42,18.80,0.00,0.00
612.96400,-143.16,18.83,0.00,0.00
612.98400,-143.90,18.86,0.00,0.00
613.00400,-144.64,18.89,0.00,0.00
613.02400,-145.38,18.92,0.00,0.00
613.04400,-146.13,18.94,0.00,0.00
613.06400,-146.87,18.97,0.00,0.00
613.08400,-147.62,19.00,0.00,0.00
613.10400,-148.36,19.03,0.00,0.00
613.12400,-149.11,19.06,0.00,0.00
613.14400,-149.86,19.09,0.00,0.00
613.16400,-150.62,19.12,0.00,0.00
613.18400,-151.37,19.15,0.00,0.00
613.20400,-152.12,19.18,0.00,0.00
613.22400,-152.88,19.21,0.00,0.00
613.24400,-153.64,19.24,0.00,0.00
613.26400,-154.40,19.27,0.00,0.00
613.28400,-155.16,19.30,0.00,0.00
613.30400,-155.92,19.33,0.00,0.00
613.32400,-156.69,19.36,0.00,0.00
613.34400,-157.46,19.39,0.00,0.00
613.36400,-158.22,19.42,0.00,0.00
613.38400,-159.00,19.45,0.00,0.00
613.40400,-159.77,19.48,0.00,0.00
613.42400,-160.54,19.52,0.00,0.00
613.44400,-161.32,19.55,0.00,0.00
613.46400,-162.10,19.58,0.00,0.00
613.48400,-162.88,19.61,0.00,0.00
613.50400,-163.66,19.65,0.00,0.00
613.52400,-164.45,19.68,0.00,0.00
613.54400,-165.24,19.71,0.00,0.00
613.56400,-166.03,19.75,0.00,0.00
613.58400,-166.82,19.78,0.00,0.00
613.60400,-167.61,19.81,0.00,0.00
613.62400,-168.41,19.85,0.00,0.00
613.64400,-169.21,19.88,0.00,0.00
613.66400,-170.01,19.92,0.00,0.00
613.68400,-170.82,19.95,0.00,0.00
613.70400,-171.62,19.98,0.00,0.00
613.72400,-172.43,20.02,0.00,0.00
613.74400,-173.24,20.06,0.00,0.00
613.76400,-174.06,20.09,0.00,0.00
613.78400,-174.88,20.13,0.00,0.00
613.80400,-175.70,20.16,0.00,0.00
613.82400,-176.52,20.20,0.00,0.00
613.84400,-177.34,20.24,0.00,0.00
613.86400,-178.17,20.27,0.00,0.00
613.88400,-179.00,20.31,0.00,0.00
613.90400,-179.84,20.35,0.00,0.00
613.92400,-180.68,20.38,0.00,0.00
613.94400,-181.52,20.42,0.00,0.00
613.96400,-182.36,20.46,0.00,0.00
613.98400,-183.21,20.50,0.00,0.00
614.00400,-184.06,20.54,0.00,0.00
614.02400,-184.91,20.58,0.00,0.00
614.04400,-185.77,20.62,0.00,0.00
614.06400,-186.62,20.65,0.00,0.00
614.08400,-187.49,20.69,0.00,0.00
614.10400,-188.35,20.73,0.00,0.00
614.12400,-189.22,20.77,0.00,0.00
614.14400,-190.10,20.82,0.00,0.00
614.16400,-190.97,20.86,0.00,0.00
614.18400,-191.85,20.90,0.00,0.00
614.20400,-192.74,20.94,0.00,0.00
614.22400,-193.62,20.98,0.00,0.00
614.24400,-194.52,21.02,0.00,0.00
614.26400,-195.41,21.06,0.00,0.00
614.28400,-196.31,21.11,0.00,0.00
614.30400,-197.21,21.15,0.00,0.00
614.32400,-198.12,21.19,0.00,0.00
614.34400,-199.03,21.24,0.00,0.00
614.36400,-199.94,21.28,0.00,0.00
614.38400,-200.86,21.32,0.00,0.00
614.40400,-201.78,21.37,0.00,0.00
614.42400,-202.71,21.41,0.00,0.00
614.44400,-203.64,21.46,0.00,0.00
614.46400,-204.58,21.50,0.00,0.00
614.48400,-205.51,21.55,0.00,0.00
614.50400,-206.46,21.60,0.00,0.00
614.52400,-207.41,21.64,0.00,0.00
614.54400,-208.36,21.69,0.00,0.00
614.56400,-209.32,21.74,0.00,0.00
614.58400,-210.28,21.78,0.00,0.00
614.60400,-211.24,21.83,0.00,0.00
614.62400,-212.22,21.88,0.00,0.00
614.64400,-213.19,21.93,0.00,0.00
614.66400,-214.17,21.98,0.00,0.00
614.68400,-215.16,22.03,0.00,0.00
614.70400,-216.15,22.08,0.00,0.00
614.72400,-217.14,22.13,0.00,0.00
614.74400,-218.14,22.18,0.00,0.00
614.76400,-219.15,22.23,0.00,0.00
614.78400,-220.16,22.28,0.00,0.00
614.80400,-221.18,22.33,0.00,0.00
614.82400,-222.20,22.38,0.00,0.00
614.84400,-223.23,22.43,0.00,0.00
614.86400,-224.26,22.49,0.00,0.00
614.88400,-225.30,22.54,0.00,0.00
614.90400,-226.34,22.59,0.00,0.00
614.92400,-227.39,22.65,0.00,0.00
614.94400,-228.44,22.70,0.00,0.00
614.96400,-229.50,22.76,0.00,0.00
614.98400,-230.57,22.81,0.00,0.00
615.00400,-231.64,22.87,0.00,0.00
615.02400,-232.72,22.92,0.00,0.00
615.04400,-233.80,22.98,0.00,0.00
615.06400,-234.89,23.04,0.00,0.00
615.08400,-235.99,23.09,0.00,0.00
615.10400,-237.09,23.15,0.00,0.00
615.12400,-238.20,23.21,0.00,0.00
615.14400,-239.32,23.27,0.00,0.00
615.16400,-240.44,23.33,0.00,0.00
615.18400,-241.57,23.39,0.00,0.00
615.20400,-242.71,23.45,0.00,0.00
615.22400,-243.85,23.51,0.00,0.00
615.24400,-245.00,23.57,0.00,0.00
615.26400,-246.15,23.63,0.00,0.00
615.28400,-247.32,23.70,0.00,0.00
615.30400,-248.49,23.76,0.00,0.00
615.32400,-249.67,23.82,0.00,0.00
615.34400,-250.85,23.88,0.00,0.00
615.36400,-252.04,23.95,0.00,0.00
615.38400,-253.24,24.01,0.00,0.00
615.40400,-254.45,24.08,0.00,0.00
615.42400,-255.66,24.15,0.00,0.00
615.44400,-256.89,24.21,0.00,0.00
615.46400,-258.12,24.28,0.00,0.00
615.48400,-259.36,24.35,0.00,0.00
615.50400,-260.60,24.42,0.00,0.00
615.52400,-261.86,24.48,0.00,0.00
615.54400,-263.12,24.55,0.00,0.00
615.56400,-264.39,24.62,0.00,0.00
615.58400,-265.67,24.69,0.00,0.00
615.60400,-266.96,24.77,0.00,0.00
615.62400,-268.26,24.84,0.00,0.00
615.64400,-269.56,24.91,0.00,0.00
615.66400,-270.88,24.98,0.00,0.00
615.68400,-272.20,25.06,0.00,0.00
615.70400,-273.53,25.13,0.00,0.00
615.72400,-274.87,25.21,0.00,0.00
615.74400,-276.23,25.28,0.00,0.00
615.76400,-277.59,25.36,0.00,0.00
615.78400,-278.96,25.43,0.00,0.00
615.80400,-280.34,25.51,0.00,0.00
615.82400,-281.73,25.59,0.00,0.00
615.84400,-283.13,25.67,0.00,0.00
615.86400,-284.54,25.75,0.00,0.00
615.88400,-285.96,25.83,0.00,0.00
615.90400,-287.39,25.91,0.00,0.00
615.92400,-288.83,25.99,0.00,0.00
615.94400,-290.28,26.08,0.00,0.00
615.96400,-291.74,26.16,0.00,0.00
615.98400,-293.22,26.24,0.00,0.00
616.00400,-294.70,26.33,0.00,0.00
616.02400,-296.20,26.42,0.00,0.00
616.04400,-297.70,26.50,0.00,0.00
616.06400,-299.22,26.59,0.00,0.00
616.08400,-300.75,26.68,0.00,0.00
616.10400,-302.29,26.77,0.00,0.00
616.12400,-303.85,26.86,0.00,0.00
616.14400,-305.41,26.95,0.00,0.00
616.16400,-306.99,27.04,0.00,0.00
616.18400,-308.58,27.13,0.00,0.00
616.20400,-310.19,27.23,0.00,0.00
616.22400,-311.80,27.32,0.00,0.00
616.24400,-313.43,27.41,0.00,0.00
616.26400,-315.08,27.51,0.00,0.00
616.28400,-316.73,27.61,0.00,0.00
616.30400,-318.40,27.71,0.00,0.00
616.32400,-320.09,27.81,0.00,0.00
616.34400,-321.78,27.91,0.00,0.00
616.36400,-323.49,28.01,0.00,0.00
616.38400,-325.22,28.11,0.00,0.00
616.40400,-326.96,28.21,0.00,0.00
616.42400,-328.72,28.32,0.00,0.00
616.44400,-330.48,28.42,0.00,0.00
616.46400,-332.27,28.53,0.00,0.00
616.48400,-334.07,28.63,0.00,0.00
