Rb1,5p3/2,,,
Wavelength,alpha_0,     Uncertainty,alpha_2,     Uncertainty
611.96000,-157.69,11.86,-12.92,3.27
611.98000,-158.21,11.86,-12.53,3.27
612.00000,-158.74,11.87,-12.13,3.27
612.02000,-159.27,11.87,-11.72,3.27
612.04000,-159.81,11.88,-11.31,3.28
612.06000,-160.35,11.88,-10.90,3.28
612.08000,-160.90,11.89,-10.49,3.28
612.10000,-161.45,11.89,-10.07,3.28
612.12000,-162.00,11.90,-9.64,3.29
612.14000,-162.56,11.90,-9.21,3.29
612.16000,-163.12,11.91,-8.78,3.29
612.18000,-163.69,11.91,-8.34,3.29
612.20000,-164.26,11.92,-7.90,3.30
612.22000,-164.84,11.92,-7.45,3.30
612.24000,-165.42,11.93,-7.00,3.30
612.26000,-166.01,11.93,-6.55,3.30
612.28000,-166.61,11.94,-6.08,3.31
612.30000,-167.20,11.94,-5.62,3.31
612.32000,-167.81,11.95,-5.15,3.31
612.34000,-168.41,11.95,-4.67,3.32
612.36000,-169.03,11.96,-4.19,3.32
612.38000,-169.65,11.96,-3.71,3.32
612.40000,-170.27,11.97,-3.21,3.32
612.42000,-170.90,11.97,-2.72,3.33
612.44000,-171.54,11.98,-2.21,3.33
612.46000,-172.18,11.98,-1.71,3.33
612.48000,-172.83,11.99,-1.19,3.34
612.50000,-173.48,11.99,-0.67,3.34
612.52000,-174.14,12.00,-0.15,3.34
612.54000,-174.81,12.00,0.38,3.35
612.56000,-175.48,12.01,0.92,3.35
612.58000,-176.16,12.01,1.46,3.35
612.60000,-176.84,12.02,2.01,3.36
612.62000,-177.53,12.02,2.57,3.36
612.64000,-178.23,12.03,3.13,3.36
612.66000,-178.94,12.04,3.70,3.37
612.68000,-179.65,12.04,4.27,3.37
612.70000,-180.37,12.05,4.85,3.37
612.72000,-181.09,12.05,5.44,3.38
612.74000,-181.83,12.06,6.04,3.38
612.76000,-182.57,12.06,6.64,3.39
612.78000,-183.32,12.07,7.25,3.39
612.80000,-184.07,12.07,7.87,3.39
612.82000,-184.84,12.08,8.50,3.40
612.84000,-185.61,12.08,9.13,3.40
612.86000,-186.39,12.09,9.77,3.40
612.88000,-187.17,12.10,10.42,3.41
612.90000,-187.97,12.10,11.07,3.41
612.92000,-188.78,12.11,11.74,3.42
612.94000,-189.59,12.11,12.41,3.42
612.96000,-190.41,12.12,13.10,3.43
612.98000,-191.24,12.12,13.79,3.43
613.00000,-192.08,12.13,14.49,3.44
613.02000,-192.93,12.14,15.19,3.44
613.04000,-193.79,12.14,15.91,3.44
613.06000,-194.66,12.15,16.64,3.45
613.08000,-195.54,12.15,17.38,3.45
613.10000,-196.43,12.16,18.12,3.46
613.12000,-197.33,12.17,18.88,3.46
613.14000,-198.24,12.17,19.65,3.47
613.16000,-199.16,12.18,20.43,3.47
613.18000,-200.09,12.18,21.21,3.48
613.20000,-201.03,12.19,22.01,3.48
613.22000,-201.98,12.20,22.82,3.49
613.24000,-202.95,12.20,23.64,3.50
613.26000,-203.93,12.21,24.48,3.50
613.28000,-204.92,12.22,25.32,3.51
613.30000,-205.92,12.22,26.18,3.51
613.32000,-206.93,12.23,27.05,3.52
613.34000,-207.96,12.23,27.93,3.53
613.36000,-209.00,12.24,28.82,3.53
613.38000,-210.05,12.25,29.73,3.54
613.40000,-211.12,12.25,30.65,3.54
613.42000,-212.20,12.26,31.59,3.55
613.44000,-213.29,12.27,32.53,3.56
613.46000,-214.40,12.27,33.50,3.56
613.48000,-215.53,12.28,34.47,3.57
613.50000,-216.66,12.29,35.47,3.58
613.52000,-217.82,12.29,36.47,3.58
613.54000,-218.99,12.30,37.50,3.59
613.56000,-220.18,12.31,38.53,3.60
613.58000,-221.38,12.32,39.59,3.61
613.60000,-222.60,12.32,40.66,3.61
613.62000,-223.84,12.33,41.75,3.62
613.64000,-225.10,12.34,42.86,3.63
613.66000,-226.37,12.34,43.98,3.64
613.68000,-227.67,12.35,45.13,3.65
613.70000,-228.98,12.36,46.29,3.66
613.72000,-230.31,12.37,47.47,3.66
613.74000,-231.66,12.37,48.67,3.67
613.76000,-233.04,12.38,49.89,3.68
613.78000,-234.43,12.39,51.14,3.69
613.80000,-235.85,12.40,52.40,3.70
613.82000,-237.28,12.41,53.69,3.71
613.84000,-238.74,12.41,54.99,3.72
613.86000,-240.23,12.42,56.33,3.73
613.88000,-241.74,12.43,57.68,3.74
613.90000,-243.27,12.44,59.06,3.75
613.92000,-244.83,12.45,60.46,3.76
613.94000,-246.41,12.45,61.90,3.77
613.96000,-248.02,12.46,63.35,3.79
613.98000,-249.66,12.47,64.84,3.80
614.00000,-251.33,12.48,66.35,3.81
614.02000,-253.02,12.49,67.89,3.82
614.04000,-254.75,12.50,69.46,3.83
614.06000,-256.51,12.51,71.06,3.85
614.08000,-258.29,12.52,72.69,3.86
614.10000,-260.12,12.53,74.35,3.87
614.12000,-261.97,12.53,76.05,3.89
614.14000,-263.86,12.54,77.78,3.90
614.16000,-265.78,12.55,79.55,3.91
614.18000,-267.74,12.56,81.35,3.93
614.20000,-269.74,12.57,83.19,3.94
614.22000,-271.78,12.58,85.07,3.96
614.24000,-273.86,12.59,86.99,3.98
614.26000,-275.97,12.60,88.95,3.99
614.28000,-278.14,12.61,90.95,4.01
614.30000,-280.34,12.63,93.00,4.03
614.32000,-282.59,12.64,95.09,4.05
614.34000,-284.89,12.65,97.23,4.06
614.36000,-287.24,12.66,99.41,4.08
614.38000,-289.64,12.67,101.65,4.10
614.40000,-292.08,12.68,103.94,4.12
614.42000,-294.59,12.69,106.28,4.14
614.44000,-297.15,12.71,108.68,4.16
614.46000,-299.76,12.72,111.13,4.19
614.48000,-302.44,12.73,113.64,4.21
614.50000,-305.18,12.75,116.22,4.23
614.52000,-307.98,12.76,118.86,4.26
614.54000,-310.85,12.77,121.56,4.28
614.56000,-313.79,12.79,124.34,4.31
614.58000,-316.80,12.80,127.19,4.33
614.60000,-319.89,12.81,130.11,4.36
614.62000,-323.05,12.83,133.10,4.39
614.64000,-326.29,12.85,136.18,4.42
614.66000,-329.62,12.86,139.35,4.44
614.68000,-333.04,12.88,142.59,4.48
614.70000,-336.55,12.89,145.93,4.51
614.72000,-340.15,12.91,149.37,4.54
614.74000,-343.85,12.93,152.90,4.57
614.76000,-347.65,12.95,156.54,4.61
614.78000,-351.57,12.96,160.28,4.65
614.80000,-355.59,12.98,164.14,4.68
614.82000,-359.73,13.00,168.12,4.72
614.84000,-364.00,13.02,172.21,4.76
614.86000,-368.40,13.05,176.44,4.81
614.88000,-372.93,13.07,180.80,4.85
614.90000,-377.60,13.09,185.30,4.90
614.92000,-382.42,13.11,189.96,4.94
614.94000,-387.40,13.14,194.76,4.99
614.96000,-392.55,13.16,199.74,5.04
614.98000,-397.86,13.19,204.88,5.10
615.00000,-403.36,13.22,210.21,5.15
615.02000,-409.05,13.24,215.72,5.21
615.04000,-414.95,13.27,221.44,5.27
615.06000,-421.05,13.30,227.38,5.34
615.08000,-427.39,13.34,233.54,5.40
615.10000,-433.96,13.37,239.94,5.47
615.12000,-440.78,13.41,246.59,5.54
615.14000,-447.88,13.44,253.50,5.62
615.16000,-455.26,13.48,260.71,5.70
615.18000,-462.94,13.52,268.21,5.78
615.20000,-470.94,13.57,276.04,5.87
615.22000,-479.29,13.61,284.21,5.96
615.24000,-488.00,13.66,292.75,6.05
615.26000,-497.11,13.71,301.68,6.16
615.28000,-506.63,13.76,311.03,6.26
615.30000,-516.61,13.82,320.82,6.37
615.32000,-527.07,13.88,331.10,6.49
615.34000,-538.04,13.95,341.90,6.62
615.36000,-549.58,14.01,353.26,6.75
615.38000,-561.72,14.09,365.22,6.89
615.40000,-574.51,14.17,377.83,7.04
615.42000,-588.02,14.25,391.15,7.19
615.44000,-602.29,14.34,405.24,7.36
615.46000,-617.40,14.44,420.17,7.54
615.48000,-633.43,14.55,436.02,7.73
615.50000,-650.46,14.66,452.86,7.93
615.52000,-668.58,14.78,470.81,8.15
615.54000,-687.92,14.92,489.97,8.39
615.56000,-708.60,15.07,510.46,8.64
615.58000,-730.77,15.23,532.44,8.91
615.60000,-754.58,15.41,556.07,9.20
615.62000,-780.24,15.60,581.55,9.52
615.64000,-807.97,15.82,609.09,9.86
615.64200,-810.86,15.84,611.97,9.90
615.64400,-813.78,15.87,614.87,9.93
615.64600,-816.73,15.89,617.79,9.97
615.64800,-819.70,15.91,620.74,10.00
615.65000,-822.69,15.94,623.71,10.04
615.65200,-825.70,15.96,626.71,10.08
615.65400,-828.75,15.99,629.74,10.12
615.65600,-831.81,16.01,632.79,10.16
615.65800,-834.91,16.04,635.86,10.19
615.66000,-838.03,16.06,638.96,10.23
615.66200,-841.17,16.09,642.09,10.27
615.66400,-844.34,16.11,645.24,10.31
615.66600,-847.54,16.14,648.42,10.35
615.66800,-850.77,16.17,651.63,10.39
615.67000,-854.02,16.19,654.87,10.43
615.67200,-857.31,16.22,658.13,10.47
615.67400,-860.62,16.25,661.42,10.52
615.67600,-863.96,16.27,664.74,10.56
615.67800,-867.33,16.30,668.09,10.60
615.68000,-870.73,16.33,671.47,10.64
615.68200,-874.15,16.36,674.88,10.69
615.68400,-877.61,16.39,678.32,10.73
615.68600,-881.10,16.42,681.80,10.77
615.68800,-884.62,16.45,685.30,10.82
615.69000,-888.18,16.48,688.83,10.86
615.69200,-891.76,16.51,692.40,10.91
615.69400,-895.38,16.54,696.00,10.95
615.69600,-899.03,16.57,699.63,11.00
615.69800,-902.71,16.60,703.29,11.04
615.70000,-906.43,16.63,706.99,11.09
615.70200,-910.18,16.66,710.73,11.14
615.70400,-913.97,16.70,714.49,11.19
615.70600,-917.79,16.73,718.30,11.23
615.70800,-921.65,16.76,722.14,11.28
615.71000,-925.54,16.80,726.01,11.33
615.71200,-929.48,16.83,729.92,11.38
615.71400,-933.44,16.86,733.87,11.43
615.71600,-937.45,16.90,737.86,11.48
615.71800,-941.50,16.93,741.89,11.53
615.72000,-945.58,16.97,745.95,11.58
615.72200,-949.70,17.01,750.06,11.64
615.72400,-953.87,17.04,754.20,11.69
615.72600,-958.07,17.08,758.39,11.74
615.72800,-962.32,17.12,762.62,11.80
615.73000,-966.61,17.15,766.89,11.85
615.73200,-970.94,17.19,771.20,11.91
615.73400,-975.31,17.23,775.55,11.96
615.73600,-979.73,17.27,779.95,12.02
615.73800,-984.19,17.31,784.40,12.07
615.74000,-988.70,17.35,788.89,12.13
615.74200,-993.25,17.39,793.42,12.19
615.74400,-997.85,17.43,798.00,12.25
615.74600,-1002.50,17.48,802.63,12.31
615.74800,-1007.20,17.52,807.31,12.37
615.75000,-1011.94,17.56,812.03,12.43
615.75200,-1016.74,17.61,816.81,12.49
615.75400,-1021.58,17.65,821.64,12.55
615.75600,-1026.48,17.69,826.51,12.61
615.75800,-1031.43,17.74,831.44,12.67
615.76000,-1036.43,17.79,836.42,12.74
615.76200,-1041.48,17.83,841.46,12.80
615.76400,-1046.59,17.88,846.55,12.87
615.76600,-1051.76,17.93,851.70,12.93
615.76800,-1056.98,17.98,856.90,13.00
615.77000,-1062.26,18.03,862.16,13.07
615.77200,-1067.59,18.08,867.48,13.13
615.77400,-1072.99,18.13,872.86,13.20
615.77600,-1078.45,18.18,878.29,13.27
615.77800,-1083.97,18.23,883.79,13.34
615.78000,-1089.55,18.28,889.36,13.42
615.78200,-1095.19,18.34,894.98,13.49
615.78400,-1100.90,18.39,900.67,13.56
615.78600,-1106.67,18.45,906.43,13.63
615.78800,-1112.51,18.50,912.25,13.71
615.79000,-1118.42,18.56,918.14,13.78
615.79200,-1124.40,18.62,924.10,13.86
615.79400,-1130.45,18.67,930.13,13.94
615.79600,-1136.57,18.73,936.23,14.02
615.79800,-1142.76,18.79,942.40,14.10
615.80000,-1149.03,18.85,948.65,14.18
615.80200,-1155.37,18.91,954.98,14.26
615.80400,-1161.79,18.98,961.38,14.34
615.80600,-1168.29,19.04,967.86,14.42
615.80800,-1174.87,19.11,974.42,14.51
615.81000,-1181.53,19.17,981.06,14.59
615.81200,-1188.27,19.24,987.78,14.68
615.81400,-1195.10,19.31,994.59,14.77
615.81600,-1202.01,19.37,1001.48,14.86
615.81800,-1209.01,19.44,1008.46,14.95
615.82000,-1216.10,19.51,1015.53,15.04
615.82200,-1223.28,19.59,1022.70,15.13
615.82400,-1230.56,19.66,1029.95,15.23
615.82600,-1237.93,19.73,1037.30,15.32
615.82800,-1245.39,19.81,1044.75,15.42
615.83000,-1252.95,19.88,1052.29,15.51
615.83200,-1260.62,19.96,1059.93,15.61
615.83400,-1268.38,20.04,1067.68,15.71
615.83600,-1276.25,20.12,1075.53,15.81
615.83800,-1284.23,20.20,1083.49,15.92
615.84000,-1292.32,20.29,1091.56,16.02
615.84200,-1300.51,20.37,1099.74,16.13
615.84400,-1308.82,20.45,1108.03,16.23
615.84600,-1317.25,20.54,1116.43,16.34
615.84800,-1325.79,20.63,1124.96,16.45
615.85000,-1334.46,20.72,1133.60,16.57
615.85200,-1343.25,20.81,1142.37,16.68
615.85400,-1352.16,20.90,1151.27,16.80
615.85600,-1361.20,21.00,1160.29,16.91
615.85800,-1370.37,21.10,1169.44,17.03
615.86000,-1379.68,21.19,1178.73,17.15
615.86200,-1389.13,21.29,1188.16,17.27
615.86400,-1398.71,21.39,1197.73,17.40
615.86600,-1408.44,21.50,1207.44,17.52
615.86800,-1418.32,21.60,1217.29,17.65
615.87000,-1428.35,21.71,1227.30,17.78
615.87200,-1438.52,21.82,1237.46,17.91
615.87400,-1448.86,21.93,1247.78,18.05
615.87600,-1459.36,22.04,1258.26,18.18
615.87800,-1470.02,22.16,1268.90,18.32
615.88000,-1480.85,22.27,1279.71,18.46
615.88200,-1491.86,22.39,1290.70,18.61
615.88400,-1503.04,22.51,1301.86,18.75
615.88600,-1514.40,22.64,1313.20,18.90
615.88800,-1525.94,22.76,1324.73,19.05
615.89000,-1537.68,22.89,1336.44,19.20
615.89200,-1549.61,23.02,1348.36,19.36
615.89400,-1561.74,23.15,1360.47,19.51
615.89600,-1574.08,23.29,1372.78,19.68
615.89800,-1586.62,23.43,1385.31,19.84
615.90000,-1599.38,23.57,1398.05,20.00
615.90200,-1612.36,23.71,1411.01,20.17
615.90400,-1625.57,23.86,1424.20,20.35
615.90600,-1639.01,24.01,1437.63,20.52
615.90800,-1652.69,24.16,1451.29,20.70
615.91000,-1666.62,24.32,1465.19,20.88
615.91200,-1680.80,24.48,1479.35,21.07
615.91400,-1695.23,24.64,1493.77,21.25
615.91600,-1709.94,24.81,1508.45,21.45
615.91800,-1724.91,24.98,1523.41,21.64
615.92000,-1740.17,25.15,1538.65,21.84
615.92200,-1755.72,25.33,1554.18,22.04
615.92400,-1771.56,25.51,1570.00,22.25
615.92600,-1787.72,25.69,1586.14,22.46
615.92800,-1804.18,25.88,1602.58,22.68
615.93000,-1820.97,26.07,1619.36,22.90
615.93200,-1838.10,26.27,1636.46,23.12
615.93400,-1855.57,26.47,1653.91,23.35
615.93600,-1873.40,26.68,1671.72,23.58
615.93800,-1891.59,26.89,1689.89,23.82
615.94000,-1910.15,27.10,1708.44,24.06
615.94200,-1929.11,27.32,1727.38,24.31
615.94400,-1948.47,27.55,1746.72,24.56
615.94600,-1968.24,27.78,1766.47,24.82
615.94800,-1988.45,28.02,1786.65,25.09
615.95000,-2009.09,28.26,1807.28,25.36
615.95200,-2030.19,28.51,1828.36,25.63
615.95400,-2051.76,28.76,1849.91,25.91
615.95600,-2073.82,29.02,1871.95,26.20
615.95800,-2096.39,29.29,1894.50,26.50
615.96000,-2119.47,29.57,1917.56,26.80
615.96200,-2143.10,29.85,1941.17,27.11
615.96400,-2167.29,30.14,1965.34,27.43
615.96600,-2192.06,30.43,1990.09,27.75
615.96800,-2217.42,30.74,2015.44,28.09
615.97000,-2243.42,31.05,2041.41,28.43
615.97200,-2270.06,31.37,2068.03,28.78
615.97400,-2297.37,31.70,2095.32,29.13
615.97600,-2325.37,32.04,2123.31,29.50
615.97800,-2354.10,32.38,2152.02,29.88
615.98000,-2383.59,32.74,2181.49,30.27
615.98200,-2413.85,33.11,2211.73,30.66
615.98400,-2444.93,33.49,2242.79,31.07
615.98600,-2476.86,33.88,2274.70,31.49
615.98800,-2509.67,34.28,2307.49,31.92
615.99000,-2543.39,34.69,2341.20,32.36
615.99200,-2578.08,35.12,2375.86,32.82
615.99400,-2613.77,35.56,2411.53,33.29
615.99600,-2650.50,36.01,2448.24,33.77
615.99800,-2688.32,36.48,2486.05,34.27
616.00000,-2727.28,36.96,2524.99,34.78
616.00200,-2767.44,37.46,2565.12,35.31
616.00400,-2808.84,37.97,2606.50,35.85
616.00600,-2851.54,38.50,2649.19,36.42
616.00800,-2895.62,39.05,2693.25,37.00
616.01000,-2941.14,39.62,2738.75,37.59
616.01200,-2988.16,40.21,2785.75,38.21
616.01400,-3036.77,40.82,2834.34,38.85
616.01600,-3087.04,41.45,2884.59,39.51
616.01800,-3139.07,42.10,2936.60,40.20
616.02000,-3192.94,42.78,2990.45,40.91
616.02200,-3248.76,43.48,3046.25,41.64
616.02400,-3306.63,44.21,3104.11,42.41
616.02600,-3366.68,44.97,3164.13,43.20
616.02800,-3429.02,45.76,3226.45,44.02
616.03000,-3493.78,46.58,3291.20,44.87
616.03200,-3561.12,47.44,3358.52,45.76
616.03400,-3631.19,48.33,3428.57,46.68
616.03600,-3704.16,49.26,3501.51,47.64
616.03800,-3780.21,50.23,3577.54,48.65
616.04000,-3859.54,51.24,3656.86,49.69
616.04200,-3942.37,52.30,3739.67,50.78
616.04400,-4028.94,53.41,3826.22,51.92
616.04600,-4119.50,54.57,3916.76,53.12
616.04800,-4214.34,55.79,4011.58,54.37
616.05000,-4313.77,57.07,4110.99,55.68
616.05200,-4418.13,58.41,4215.33,57.06
616.05400,-4527.80,59.83,4324.98,58.50
616.05600,-4643.19,61.32,4440.35,60.02
616.05800,-4764.75,62.89,4561.90,61.63
616.06000,-4893.02,64.55,4690.14,63.32
616.06200,-5028.53,66.30,4825.64,65.11
616.06400,-5171.95,68.16,4969.03,67.00
616.06600,-5323.97,70.13,5121.03,69.01
616.06800,-5485.39,72.23,5282.43,71.14
616.07000,-5657.12,74.46,5454.14,73.40
616.07200,-5840.17,76.85,5637.17,75.82
616.07400,-6035.70,79.39,5832.68,78.40
616.07600,-6245.03,82.12,6042.00,81.16
616.07800,-6469.68,85.06,6266.63,84.13
616.08000,-6711.40,88.21,6508.33,87.32
616.08200,-6972.20,91.62,6769.11,90.76
616.08400,-7254.44,95.32,7051.33,94.49
616.08600,-7560.87,99.33,7357.74,98.54
616.08800,-7894.75,103.70,7691.60,102.94
616.09000,-8259.94,108.49,8056.77,107.77
616.09200,-8661.05,113.76,8457.86,113.06
616.09400,-9103.67,119.57,8900.46,118.91
616.09600,-9594.58,126.02,9391.35,125.39
616.09800,-10142.14,133.22,9938.89,132.62
616.10000,-10756.78,141.30,10553.51,140.74
616.10200,-11451.60,150.44,11248.31,149.92
616.10400,-12243.41,160.87,12040.10,160.38
616.10600,-13154.02,172.86,12950.69,172.41
616.10800,-14212.36,186.81,14009.01,186.39
616.11000,-15457.53,203.23,15254.16,202.84
616.11200,-16943.81,222.83,16740.42,222.47
616.11400,-18748.73,246.64,18545.33,246.32
616.11600,-20987.08,276.17,20783.65,275.89
616.11800,-23836.27,313.78,23632.82,313.53
616.12000,-27585.86,363.29,27382.39,363.07
616.12200,-32742.77,431.38,32539.29,431.20
616.12400,-40282.37,530.96,40078.86,530.81
616.12600,-52352.07,690.39,52148.54,690.28
616.12800,-74788.00,986.79,74584.46,986.71
616.13000,-130996.39,1729.39,130792.83,1729.35
616.13200,-529258.57,6991.32,529054.98,6991.31
616.13400,258934.79,3422.57,-259138.39,3422.55
616.13600,103945.19,1374.84,-104148.82,1374.78
616.13800,64994.08,860.24,-65197.73,860.15
616.14000,47261.93,626.00,-47465.60,625.87
616.14200,37121.65,492.06,-37325.33,491.90
616.14400,30557.33,405.36,-30761.03,405.17
616.14600,25960.92,344.67,-26164.64,344.44
616.14800,22562.84,299.81,-22766.58,299.55
616.15000,19948.50,265.31,-20152.26,265.01
616.15200,17874.79,237.94,-18078.57,237.61
616.15400,16189.73,215.72,-16393.53,215.35
616.15600,14793.42,197.31,-14997.24,196.91
616.15800,13617.49,181.81,-13821.33,181.37
616.16000,12613.59,168.58,-12817.45,168.11
616.16200,11746.53,157.16,-11950.41,156.66
616.16400,10990.13,147.20,-11194.03,146.67
616.16600,10324.47,138.44,-10528.39,137.87
616.16800,9734.15,130.68,-9938.09,130.08
616.17000,9207.05,123.75,-9411.01,123.12
616.17200,8733.55,117.53,-8937.53,116.86
616.17400,8305.85,111.92,-8509.85,111.21
616.17600,7917.63,106.83,-8121.65,106.09
616.17800,7563.65,102.19,-7767.69,101.41
616.18000,7239.57,97.94,-7443.63,97.13
616.18200,6941.77,94.04,-7145.85,93.20
616.18400,6667.17,90.45,-6871.26,89.58
616.18600,6413.15,87.13,-6617.27,86.22
616.18800,6177.50,84.06,-6381.63,83.11
616.19000,5958.28,81.20,-6162.44,80.22
616.19200,5753.83,78.53,-5958.01,77.52
616.19400,5562.72,76.04,-5766.92,75.00
616.19600,5383.67,73.71,-5587.89,72.63
616.19800,5215.59,71.53,-5419.82,70.41
616.20000,5057.48,69.47,-5261.74,68.33
616.20200,4908.50,67.54,-5112.77,66.36
616.20400,4767.86,65.72,-4972.16,64.51
616.20600,4634.90,64.00,-4839.22,62.75
616.20800,4508.99,62.37,-4713.33,61.09
616.21000,4389.60,60.83,-4593.95,59.52
616.21200,4276.22,59.37,-4480.60,58.02
616.21400,4168.42,57.98,-4372.81,56.60
616.21600,4065.79,56.66,-4270.20,55.25
616.21800,3967.97,55.40,-4172.40,53.96
616.22000,3874.62,54.20,-4079.08,52.73
616.22200,3785.46,53.06,-3989.93,51.55
616.22400,3700.20,51.97,-3904.69,50.43
616.22600,3618.59,50.93,-3823.11,49.35
616.22800,3540.41,49.93,-3744.94,48.32
616.23000,3465.43,48.98,-3669.99,47.33
616.23200,3393.48,48.06,-3598.06,46.38
616.23400,3324.36,47.18,-3528.96,45.47
616.23600,3257.92,46.34,-3462.54,44.60
616.23800,3194.01,45.53,-3398.64,43.76
616.24000,3132.47,44.75,-3337.12,42.95
616.24200,3073.18,44.00,-3277.86,42.17
616.24400,3016.02,43.28,-3220.72,41.41
616.24600,2960.88,42.59,-3165.60,40.69
616.24800,2907.65,41.92,-3112.39,39.99
616.25000,2856.23,41.28,-3060.99,39.31
616.25200,2806.54,40.65,-3011.32,38.66
616.25400,2758.48,40.05,-2963.28,38.02
616.25600,2711.99,39.47,-2916.80,37.41
616.25800,2666.97,38.91,-2871.81,36.82
616.26000,2623.37,38.37,-2828.22,36.25
616.26200,2581.12,37.85,-2785.99,35.69
616.26400,2540.15,37.34,-2745.04,35.15
616.26600,2500.41,36.85,-2705.32,34.63
616.26800,2461.84,36.37,-2666.78,34.12
616.27000,2424.40,35.91,-2629.35,33.63
616.27200,2388.03,35.46,-2593.01,33.15
616.27400,2352.69,35.03,-2557.69,32.69
616.27600,2318.34,34.61,-2523.35,32.24
616.27800,2284.93,34.20,-2489.96,31.80
616.28000,2252.42,33.81,-2457.48,31.37
616.28200,2220.79,33.42,-2425.87,30.95
616.28400,2189.99,33.05,-2395.09,30.55
616.28600,2160.00,32.68,-2365.11,30.16
616.28800,2130.78,32.33,-2335.91,29.77
616.29000,2102.29,31.99,-2307.45,29.40
616.29200,2074.53,31.65,-2279.70,29.04
616.29400,2047.45,31.33,-2252.65,28.68
616.29600,2021.04,31.01,-2226.25,28.33
616.29800,1995.26,30.70,-2200.49,28.00
616.30000,1970.10,30.40,-2175.35,27.67
616.30200,1945.53,30.11,-2150.81,27.34
616.30400,1921.53,29.82,-2126.83,27.03
616.30600,1898.09,29.55,-2103.41,26.72
616.30800,1875.19,29.28,-2080.52,26.42
616.31000,1852.80,29.01,-2058.15,26.13
616.31200,1830.90,28.75,-2036.28,25.84
616.31400,1809.49,28.50,-2014.89,25.56
616.31600,1788.55,28.26,-1993.97,25.29
616.31800,1768.06,28.02,-1973.50,25.02
616.32000,1748.01,27.79,-1953.46,24.76
616.32200,1728.38,27.56,-1933.85,24.50
616.32400,1709.15,27.33,-1914.65,24.25
616.32600,1690.33,27.12,-1895.85,24.00
616.32800,1671.89,26.90,-1877.43,23.76
616.33000,1653.83,26.70,-1859.39,23.53
616.33200,1636.12,26.49,-1841.70,23.29
616.33400,1618.77,26.29,-1824.37,23.07
616.33600,1601.76,26.10,-1807.38,22.85
616.33800,1585.08,25.91,-1790.72,22.63
616.34000,1568.72,25.72,-1774.38,22.41
616.34200,1552.68,25.54,-1758.36,22.20
616.34400,1536.93,25.36,-1742.63,22.00
616.34600,1521.48,25.19,-1727.20,21.80
616.34800,1506.32,25.02,-1712.06,21.60
616.35000,1491.44,24.85,-1697.20,21.41
616.35200,1476.83,24.69,-1682.61,21.22
616.35400,1462.48,24.53,-1668.28,21.03
616.35600,1448.39,24.37,-1654.21,20.84
616.35800,1434.54,24.22,-1640.39,20.66
616.36000,1420.95,24.07,-1626.81,20.49
616.36200,1407.58,23.92,-1613.47,20.31
616.36400,1394.45,23.77,-1600.35,20.14
616.36600,1381.54,23.63,-1587.47,19.97
616.36800,1368.86,23.49,-1574.80,19.81
616.37000,1356.38,23.36,-1562.35,19.65
616.37200,1344.12,23.22,-1550.10,19.49
616.37400,1332.05,23.09,-1538.06,19.33
616.37600,1320.19,22.96,-1526.21,19.18
616.37800,1308.52,22.84,-1514.56,19.02
616.38000,1297.03,22.71,-1503.10,18.88
616.38200,1285.73,22.59,-1491.82,18.73
616.38400,1274.61,22.47,-1480.72,18.58
616.38600,1263.67,22.36,-1469.79,18.44
616.38800,1252.89,22.24,-1459.04,18.30
616.39000,1242.29,22.13,-1448.45,18.17
616.39200,1231.84,22.02,-1438.03,18.03
616.39400,1221.56,21.91,-1427.77,17.90
616.39600,1211.43,21.80,-1417.66,17.77
616.39800,1201.46,21.70,-1407.71,17.64
616.40000,1191.63,21.60,-1397.90,17.51
616.40200,1181.95,21.50,-1388.24,17.38
616.40400,1172.41,21.40,-1378.72,17.26
616.40600,1163.01,21.30,-1369.34,17.14
616.40800,1153.75,21.20,-1360.10,17.02
616.41000,1144.62,21.11,-1350.99,16.90
616.41200,1135.62,21.02,-1342.01,16.78
616.41400,1126.75,20.93,-1333.16,16.67
616.41600,1118.00,20.84,-1324.43,16.56
616.41800,1109.38,20.75,-1315.83,16.44
616.42000,1100.87,20.66,-1307.34,16.33
616.42200,1092.48,20.58,-1298.98,16.23
616.42400,1084.21,20.49,-1290.72,16.12
616.42600,1076.05,20.41,-1282.58,16.01
616.42800,1068.00,20.33,-1274.56,15.91
616.43000,1060.06,20.25,-1266.63,15.81
616.43200,1052.22,20.17,-1258.82,15.71
616.43400,1044.49,20.09,-1251.11,15.61
616.43600,1036.86,20.02,-1243.50,15.51
616.43800,1029.33,19.94,-1235.99,15.41
616.44000,1021.90,19.87,-1228.57,15.32
616.44200,1014.56,19.80,-1221.26,15.22
616.44400,1007.32,19.73,-1214.03,15.13
616.44600,1000.16,19.66,-1206.90,15.04
616.44800,993.10,19.59,-1199.86,14.95
616.45000,986.13,19.52,-1192.91,14.86
616.45200,979.25,19.45,-1186.05,14.77
616.45400,972.45,19.39,-1179.27,14.68
616.45600,965.73,19.32,-1172.57,14.60
616.45800,959.10,19.26,-1165.96,14.51
616.46000,952.55,19.20,-1159.43,14.43
616.46200,946.07,19.14,-1152.98,14.34
616.46400,939.68,19.08,-1146.60,14.26
