Cs1,6p1/2,,,
722.49600,72.81,10.64,0.00,0.00
722.51600,72.70,10.64,0.00,0.00
722.53600,72.60,10.64,0.00,0.00
722.55600,72.49,10.64,0.00,0.00
722.57600,72.39,10.64,0.00,0.00
722.59600,72.28,10.64,0.00,0.00
722.61600,72.18,10.64,0.00,0.00
722.63600,72.07,10.64,0.00,0.00
722.65600,71.97,10.64,0.00,0.00
722.67600,71.86,10.64,0.00,0.00
722.69600,71.76,10.64,0.00,0.00
722.71600,71.66,10.64,0.00,0.00
722.73600,71.55,10.64,0.00,0.00
722.75600,71.45,10.64,0.00,0.00
722.77600,71.34,10.64,0.00,0.00
722.79600,71.24,10.64,0.00,0.00
722.81600,71.13,10.64,0.00,0.00
722.83600,71.03,10.64,0.00,0.00
722.85600,70.92,10.64,0.00,0.00
722.87600,70.82,10.64,0.00,0.00
722.89600,70.71,10.64,0.00,0.00
722.91600,70.61,10.64,0.00,0.00
722.93600,70.50,10.64,0.00,0.00
722.95600,70.40,10.64,0.00,0.00
722.97600,70.29,10.64,0.00,0.00
722.99600,70.19,10.64,0.00,0.00
723.01600,70.08,10.64,0.00,0.00
723.03600,69.98,10.64,0.00,0.00
723.05600,69.87,10.64,0.00,0.00
723.07600,69.77,10.64,0.00,0.00
723.09600,69.67,10.64,0.00,0.00
723.11600,69.56,10.64,0.00,0.00
723.13600,69.46,10.65,0.00,0.00
723.15600,69.35,10.65,0.00,0.00
723.17600,69.25,10.65,0.00,0.00
723.19600,69.14,10.65,0.00,0.00
723.21600,69.04,10.65,0.00,0.00
723.23600,68.93,10.65,0.00,0.00
723.25600,68.83,10.65,0.00,0.00
723.27600,68.72,10.65,0.00,0.00
723.29600,68.62,10.65,0.00,0.00
723.31600,68.51,10.65,0.00,0.00
723.33600,68.41,10.65,0.00,0.00
723.35600,68.31,10.65,0.00,0.00
723.37600,68.20,10.65,0.00,0.00
723.39600,68.10,10.65,0.00,0.00
723.41600,67.99,10.65,0.00,0.00
723.43600,67.89,10.65,0.00,0.00
723.45600,67.78,10.65,0.00,0.00
723.47600,67.68,10.65,0.00,0.00
723.49600,67.57,10.65,0.00,0.00
723.51600,67.47,10.65,0.00,0.00
723.53600,67.37,10.65,0.00,0.00
723.55600,67.26,10.65,0.00,0.00
723.57600,67.16,10.65,0.00,0.00
723.59600,67.05,10.65,0.00,0.00
723.61600,66.95,10.65,0.00,0.00
723.63600,66.84,10.65,0.00,0.00
723.65600,66.74,10.65,0.00,0.00
723.67600,66.63,10.65,0.00,0.00
723.69600,66.53,10.66,0.00,0.00
723.71600,66.43,10.66,0.00,0.00
723.73600,66.32,10.66,0.00,0.00
723.75600,66.22,10.66,0.00,0.00
723.77600,66.11,10.66,0.00,0.00
723.79600,66.01,10.66,0.00,0.00
723.81600,65.90,10.66,0.00,0.00
723.83600,65.80,10.66,0.00,0.00
723.85600,65.70,10.66,0.00,0.00
723.87600,65.59,10.66,0.00,0.00
723.89600,65.49,10.66,0.00,0.00
723.91600,65.38,10.66,0.00,0.00
723.93600,65.28,10.66,0.00,0.00
723.95600,65.17,10.66,0.00,0.00
723.97600,65.07,10.66,0.00,0.00
723.99600,64.97,10.66,0.00,0.00
724.01600,64.86,10.66,0.00,0.00
724.03600,64.76,10.66,0.00,0.00
724.05600,64.65,10.66,0.00,0.00
724.07600,64.55,10.66,0.00,0.00
724.09600,64.44,10.66,0.00,0.00
724.11600,64.34,10.66,0.00,0.00
724.13600,64.24,10.66,0.00,0.00
724.15600,64.13,10.66,0.00,0.00
724.17600,64.03,10.66,0.00,0.00
724.19600,63.92,10.66,0.00,0.00
724.21600,63.82,10.66,0.00,0.00
724.23600,63.72,10.67,0.00,0.00
724.25600,63.61,10.67,0.00,0.00
724.27600,63.51,10.67,0.00,0.00
724.29600,63.40,10.67,0.00,0.00
724.31600,63.30,10.67,0.00,0.00
724.33600,63.19,10.67,0.00,0.00
724.35600,63.09,10.67,0.00,0.00
724.37600,62.99,10.67,0.00,0.00
724.39600,62.88,10.67,0.00,0.00
724.41600,62.78,10.67,0.00,0.00
724.43600,62.67,10.67,0.00,0.00
724.45600,62.57,10.67,0.00,0.00
724.47600,62.47,10.67,0.00,0.00
724.49600,62.36,10.67,0.00,0.00
724.51600,62.26,10.67,0.00,0.00
724.53600,62.15,10.67,0.00,0.00
724.55600,62.05,10.67,0.00,0.00
724.57600,61.94,10.67,0.00,0.00
724.59600,61.84,10.67,0.00,0.00
724.61600,61.74,10.67,0.00,0.00
724.63600,61.63,10.67,0.00,0.00
724.65600,61.53,10.67,0.00,0.00
724.67600,61.42,10.67,0.00,0.00
724.69600,61.32,10.67,0.00,0.00
724.71600,61.22,10.68,0.00,0.00
724.73600,61.11,10.68,0.00,0.00
724.75600,61.01,10.68,0.00,0.00
724.77600,60.90,10.68,0.00,0.00
724.79600,60.80,10.68,0.00,0.00
724.81600,60.70,10.68,0.00,0.00
724.83600,60.59,10.68,0.00,0.00
724.85600,60.49,10.68,0.00,0.00
724.87600,60.38,10.68,0.00,0.00
724.89600,60.28,10.68,0.00,0.00
724.91600,60.17,10.68,0.00,0.00
724.93600,60.07,10.68,0.00,0.00
724.95600,59.97,10.68,0.00,0.00
724.97600,59.86,10.68,0.00,0.00
724.99600,59.76,10.68,0.00,0.00
725.01600,59.65,10.68,0.00,0.00
725.03600,59.55,10.68,0.00,0.00
725.05600,59.45,10.68,0.00,0.00
725.07600,59.34,10.68,0.00,0.00
725.09600,59.24,10.68,0.00,0.00
725.11600,59.13,10.68,0.00,0.00
725.13600,59.03,10.68,0.00,0.00
725.15600,58.93,10.68,0.00,0.00
725.17600,58.82,10.68,0.00,0.00
725.19600,58.72,10.69,0.00,0.00
725.21600,58.61,10.69,0.00,0.00
725.23600,58.51,10.69,0.00,0.00
725.25600,58.41,10.69,0.00,0.00
725.27600,58.30,10.69,0.00,0.00
725.29600,58.20,10.69,0.00,0.00
725.31600,58.09,10.69,0.00,0.00
725.33600,57.99,10.69,0.00,0.00
725.35600,57.89,10.69,0.00,0.00
725.37600,57.78,10.69,0.00,0.00
725.39600,57.68,10.69,0.00,0.00
725.41600,57.57,10.69,0.00,0.00
725.43600,57.47,10.69,0.00,0.00
725.45600,57.36,10.69,0.00,0.00
725.47600,57.26,10.69,0.00,0.00
725.49600,57.16,10.69,0.00,0.00
725.51600,57.05,10.69,0.00,0.00
725.53600,56.95,10.69,0.00,0.00
725.55600,56.84,10.69,0.00,0.00
725.57600,56.74,10.69,0.00,0.00
725.59600,56.64,10.69,0.00,0.00
725.61600,56.53,10.70,0.00,0.00
725.63600,56.43,10.70,0.00,0.00
725.65600,56.32,10.70,0.00,0.00
725.67600,56.22,10.70,0.00,0.00
725.69600,56.12,10.70,0.00,0.00
725.71600,56.01,10.70,0.00,0.00
725.73600,55.91,10.70,0.00,0.00
725.75600,55.80,10.70,0.00,0.00
725.77600,55.70,10.70,0.00,0.00
725.79600,55.59,10.70,0.00,0.00
725.81600,55.49,10.70,0.00,0.00
725.83600,55.39,10.70,0.00,0.00
725.85600,55.28,10.70,0.00,0.00
725.87600,55.18,10.70,0.00,0.00
725.89600,55.07,10.70,0.00,0.00
725.91600,54.97,10.70,0.00,0.00
725.93600,54.87,10.70,0.00,0.00
725.95600,54.76,10.70,0.00,0.00
725.97600,54.66,10.70,0.00,0.00
725.99600,54.55,10.70,0.00,0.00
726.01600,54.45,10.70,0.00,0.00
726.03600,54.34,10.71,0.00,0.00
726.05600,54.24,10.71,0.00,0.00
726.07600,54.14,10.71,0.00,0.00
726.09600,54.03,10.71,0.00,0.00
726.11600,53.93,10.71,0.00,0.00
726.13600,53.82,10.71,0.00,0.00
726.15600,53.72,10.71,0.00,0.00
726.17600,53.62,10.71,0.00,0.00
726.19600,53.51,10.71,0.00,0.00
726.21600,53.41,10.71,0.00,0.00
726.23600,53.30,10.71,0.00,0.00
726.25600,53.20,10.71,0.00,0.00
726.27600,53.09,10.71,0.00,0.00
726.29600,52.99,10.71,0.00,0.00
726.31600,52.89,10.71,0.00,0.00
726.33600,52.78,10.71,0.00,0.00
726.35600,52.68,10.71,0.00,0.00
726.37600,52.57,10.71,0.00,0.00
726.39600,52.47,10.71,0.00,0.00
726.41600,52.36,10.71,0.00,0.00
726.43600,52.26,10.72,0.00,0.00
726.45600,52.16,10.72,0.00,0.00
726.47600,52.05,10.72,0.00,0.00
726.49600,51.95,10.72,0.00,0.00
726.51600,51.84,10.72,0.00,0.00
726.53600,51.74,10.72,0.00,0.00
726.55600,51.63,10.72,0.00,0.00
726.57600,51.53,10.72,0.00,0.00
726.59600,51.42,10.72,0.00,0.00
726.61600,51.32,10.72,0.00,0.00
726.63600,51.22,10.72,0.00,0.00
726.65600,51.11,10.72,0.00,0.00
726.67600,51.01,10.72,0.00,0.00
726.69600,50.90,10.72,0.00,0.00
726.71600,50.80,10.72,0.00,0.00
726.73600,50.69,10.72,0.00,0.00
726.75600,50.59,10.72,0.00,0.00
726.77600,50.48,10.72,0.00,0.00
726.79600,50.38,10.72,0.00,0.00
726.81600,50.28,10.73,0.00,0.00
726.83600,50.17,10.73,0.00,0.00
726.85600,50.07,10.73,0.00,0.00
726.87600,49.96,10.73,0.00,0.00
726.89600,49.86,10.73,0.00,0.00
726.91600,49.75,10.73,0.00,0.00
726.93600,49.65,10.73,0.00,0.00
726.95600,49.54,10.73,0.00,0.00
726.97600,49.44,10.73,0.00,0.00
726.99600,49.34,10.73,0.00,0.00
727.01600,49.23,10.73,0.00,0.00
727.03600,49.13,10.73,0.00,0.00
727.05600,49.02,10.73,0.00,0.00
727.07600,48.92,10.73,0.00,0.00
727.09600,48.81,10.73,0.00,0.00
727.11600,48.71,10.73,0.00,0.00
727.13600,48.60,10.73,0.00,0.00
727.15600,48.50,10.73,0.00,0.00
727.17600,48.39,10.74,0.00,0.00
727.19600,48.29,10.74,0.00,0.00
727.21600,48.18,10.74,0.00,0.00
727.23600,48.08,10.74,0.00,0.00
727.25600,47.97,10.74,0.00,0.00
727.27600,47.87,10.74,0.00,0.00
727.29600,47.77,10.74,0.00,0.00
727.31600,47.66,10.74,0.00,0.00
727.33600,47.56,10.74,0.00,0.00
727.35600,47.45,10.74,0.00,0.00
727.37600,47.35,10.74,0.00,0.00
727.39600,47.24,10.74,0.00,0.00
727.41600,47.14,10.74,0.00,0.00
727.43600,47.03,10.74,0.00,0.00
727.45600,46.93,10.74,0.00,0.00
727.47600,46.82,10.74,0.00,0.00
727.49600,46.72,10.74,0.00,0.00
727.51600,46.61,10.74,0.00,0.00
727.53600,46.51,10.75,0.00,0.00
727.55600,46.40,10.75,0.00,0.00
727.57600,46.30,10.75,0.00,0.00
727.59600,46.19,10.75,0.00,0.00
727.61600,46.09,10.75,0.00,0.00
727.63600,45.98,10.75,0.00,0.00
727.65600,45.88,10.75,0.00,0.00
727.67600,45.77,10.75,0.00,0.00
727.69600,45.67,10.75,0.00,0.00
727.71600,45.56,10.75,0.00,0.00
727.73600,45.46,10.75,0.00,0.00
727.75600,45.35,10.75,0.00,0.00
727.77600,45.25,10.75,0.00,0.00
727.79600,45.14,10.75,0.00,0.00
727.81600,45.04,10.75,0.00,0.00
727.83600,44.93,10.75,0.00,0.00
727.85600,44.83,10.75,0.00,0.00
727.87600,44.72,10.76,0.00,0.00
727.89600,44.62,10.76,0.00,0.00
727.91600,44.51,10.76,0.00,0.00
727.93600,44.41,10.76,0.00,0.00
727.95600,44.30,10.76,0.00,0.00
727.97600,44.20,10.76,0.00,0.00
727.99600,44.09,10.76,0.00,0.00
728.01600,43.99,10.76,0.00,0.00
728.03600,43.88,10.76,0.00,0.00
728.05600,43.77,10.76,0.00,0.00
728.07600,43.67,10.76,0.00,0.00
728.09600,43.56,10.76,0.00,0.00
728.11600,43.46,10.76,0.00,0.00
728.13600,43.35,10.76,0.00,0.00
728.15600,43.25,10.76,0.00,0.00
728.17600,43.14,10.76,0.00,0.00
728.19600,43.04,10.76,0.00,0.00
728.21600,42.93,10.77,0.00,0.00
728.23600,42.83,10.77,0.00,0.00
728.25600,42.72,10.77,0.00,0.00
728.27600,42.62,10.77,0.00,0.00
728.29600,42.51,10.77,0.00,0.00
728.31600,42.40,10.77,0.00,0.00
728.33600,42.30,10.77,0.00,0.00
728.35600,42.19,10.77,0.00,0.00
728.37600,42.09,10.77,0.00,0.00
728.39600,41.98,10.77,0.00,0.00
728.41600,41.88,10.77,0.00,0.00
728.43600,41.77,10.77,0.00,0.00
728.45600,41.66,10.77,0.00,0.00
728.47600,41.56,10.77,0.00,0.00
728.49600,41.45,10.77,0.00,0.00
728.51600,41.35,10.77,0.00,0.00
728.53600,41.24,10.78,0.00,0.00
728.55600,41.14,10.78,0.00,0.00
728.57600,41.03,10.78,0.00,0.00
728.59600,40.92,10.78,0.00,0.00
728.61600,40.82,10.78,0.00,0.00
728.63600,40.71,10.78,0.00,0.00
728.65600,40.61,10.78,0.00,0.00
728.67600,40.50,10.78,0.00,0.00
728.69600,40.40,10.78,0.00,0.00
728.71600,40.29,10.78,0.00,0.00
728.73600,40.18,10.78,0.00,0.00
728.75600,40.08,10.78,0.00,0.00
728.77600,39.97,10.78,0.00,0.00
728.79600,39.87,10.78,0.00,0.00
728.81600,39.76,10.78,0.00,0.00
728.83600,39.65,10.79,0.00,0.00
728.85600,39.55,10.79,0.00,0.00
728.87600,39.44,10.79,0.00,0.00
728.89600,39.33,10.79,0.00,0.00
728.91600,39.23,10.79,0.00,0.00
728.93600,39.12,10.79,0.00,0.00
728.95600,39.02,10.79,0.00,0.00
728.97600,38.91,10.79,0.00,0.00
728.99600,38.80,10.79,0.00,0.00
729.01600,38.70,10.79,0.00,0.00
729.03600,38.59,10.79,0.00,0.00
729.05600,38.48,10.79,0.00,0.00
729.07600,38.38,10.79,0.00,0.00
729.09600,38.27,10.79,0.00,0.00
729.11600,38.17,10.79,0.00,0.00
729.13600,38.06,10.79,0.00,0.00
729.15600,37.95,10.80,0.00,0.00
729.17600,37.85,10.80,0.00,0.00
729.19600,37.74,10.80,0.00,0.00
729.21600,37.63,10.80,0.00,0.00
729.23600,37.53,10.80,0.00,0.00
729.25600,37.42,10.80,0.00,0.00
729.27600,37.31,10.80,0.00,0.00
729.29600,37.21,10.80,0.00,0.00
729.31600,37.10,10.80,0.00,0.00
729.33600,36.99,10.80,0.00,0.00
729.35600,36.89,10.80,0.00,0.00
729.37600,36.78,10.80,0.00,0.00
729.39600,36.67,10.80,0.00,0.00
729.41600,36.57,10.80,0.00,0.00
729.43600,36.46,10.80,0.00,0.00
729.45600,36.35,10.81,0.00,0.00
729.47600,36.25,10.81,0.00,0.00
729.49600,36.14,10.81,0.00,0.00
729.51600,36.03,10.81,0.00,0.00
729.53600,35.93,10.81,0.00,0.00
729.55600,35.82,10.81,0.00,0.00
729.57600,35.71,10.81,0.00,0.00
729.59600,35.60,10.81,0.00,0.00
729.61600,35.50,10.81,0.00,0.00
729.63600,35.39,10.81,0.00,0.00
729.65600,35.28,10.81,0.00,0.00
729.67600,35.18,10.81,0.00,0.00
729.69600,35.07,10.81,0.00,0.00
729.71600,34.96,10.81,0.00,0.00
729.73600,34.85,10.82,0.00,0.00
729.75600,34.75,10.82,0.00,0.00
729.77600,34.64,10.82,0.00,0.00
729.79600,34.53,10.82,0.00,0.00
729.81600,34.43,10.82,0.00,0.00
729.83600,34.32,10.82,0.00,0.00
729.85600,34.21,10.82,0.00,0.00
729.87600,34.10,10.82,0.00,0.00
729.89600,34.00,10.82,0.00,0.00
729.91600,33.89,10.82,0.00,0.00
729.93600,33.78,10.82,0.00,0.00
729.95600,33.67,10.82,0.00,0.00
729.97600,33.57,10.82,0.00,0.00
729.99600,33.46,10.82,0.00,0.00
730.01600,33.35,10.83,0.00,0.00
730.03600,33.24,10.83,0.00,0.00
730.05600,33.14,10.83,0.00,0.00
730.07600,33.03,10.83,0.00,0.00
730.09600,32.92,10.83,0.00,0.00
730.11600,32.81,10.83,0.00,0.00
730.13600,32.70,10.83,0.00,0.00
730.15600,32.60,10.83,0.00,0.00
730.17600,32.49,10.83,0.00,0.00
730.19600,32.38,10.83,0.00,0.00
730.21600,32.27,10.83,0.00,0.00
730.23600,32.17,10.83,0.00,0.00
730.25600,32.06,10.83,0.00,0.00
730.27600,31.95,10.83,0.00,0.00
730.29600,31.84,10.84,0.00,0.00
730.31600,31.73,10.84,0.00,0.00
730.33600,31.62,10.84,0.00,0.00
730.35600,31.52,10.84,0.00,0.00
730.37600,31.41,10.84,0.00,0.00
730.39600,31.30,10.84,0.00,0.00
730.41600,31.19,10.84,0.00,0.00
730.43600,31.08,10.84,0.00,0.00
730.45600,30.98,10.84,0.00,0.00
730.47600,30.87,10.84,0.00,0.00
730.49600,30.76,10.84,0.00,0.00
730.51600,30.65,10.84,0.00,0.00
730.53600,30.54,10.84,0.00,0.00
730.55600,30.43,10.84,0.00,0.00
730.57600,30.32,10.85,0.00,0.00
730.59600,30.22,10.85,0.00,0.00
730.61600,30.11,10.85,0.00,0.00
730.63600,30.00,10.85,0.00,0.00
730.65600,29.89,10.85,0.00,0.00
730.67600,29.78,10.85,0.00,0.00
730.69600,29.67,10.85,0.00,0.00
730.71600,29.56,10.85,0.00,0.00
730.73600,29.46,10.85,0.00,0.00
730.75600,29.35,10.85,0.00,0.00
730.77600,29.24,10.85,0.00,0.00
730.79600,29.13,10.85,0.00,0.00
730.81600,29.02,10.85,0.00,0.00
730.83600,28.91,10.86,0.00,0.00
730.85600,28.80,10.86,0.00,0.00
730.87600,28.69,10.86,0.00,0.00
730.89600,28.58,10.86,0.00,0.00
730.91600,28.47,10.86,0.00,0.00
730.93600,28.37,10.86,0.00,0.00
730.95600,28.26,10.86,0.00,0.00
730.97600,28.15,10.86,0.00,0.00
730.99600,28.04,10.86,0.00,0.00
731.01600,27.93,10.86,0.00,0.00
731.03600,27.82,10.86,0.00,0.00
731.05600,27.71,10.86,0.00,0.00
731.07600,27.60,10.86,0.00,0.00
731.09600,27.49,10.87,0.00,0.00
731.11600,27.38,10.87,0.00,0.00
731.13600,27.27,10.87,0.00,0.00
731.15600,27.16,10.87,0.00,0.00
731.17600,27.05,10.87,0.00,0.00
731.19600,26.94,10.87,0.00,0.00
731.21600,26.83,10.87,0.00,0.00
731.23600,26.72,10.87,0.00,0.00
731.25600,26.61,10.87,0.00,0.00
731.27600,26.50,10.87,0.00,0.00
731.29600,26.39,10.87,0.00,0.00
731.31600,26.28,10.87,0.00,0.00
731.33600,26.17,10.87,0.00,0.00
731.35600,26.06,10.88,0.00,0.00
731.37600,25.95,10.88,0.00,0.00
731.39600,25.84,10.88,0.00,0.00
731.41600,25.73,10.88,0.00,0.00
731.43600,25.62,10.88,0.00,0.00
731.45600,25.51,10.88,0.00,0.00
731.47600,25.40,10.88,0.00,0.00
731.49600,25.29,10.88,0.00,0.00
731.51600,25.18,10.88,0.00,0.00
731.53600,25.07,10.88,0.00,0.00
731.55600,24.96,10.88,0.00,0.00
731.57600,24.85,10.88,0.00,0.00
731.59600,24.74,10.89,0.00,0.00
731.61600,24.63,10.89,0.00,0.00
731.63600,24.52,10.89,0.00,0.00
731.65600,24.41,10.89,0.00,0.00
731.67600,24.30,10.89,0.00,0.00
731.69600,24.19,10.89,0.00,0.00
731.71600,24.08,10.89,0.00,0.00
731.73600,23.97,10.89,0.00,0.00
731.75600,23.85,10.89,0.00,0.00
731.77600,23.74,10.89,0.00,0.00
731.79600,23.63,10.89,0.00,0.00
731.81600,23.52,10.89,0.00,0.00
731.83600,23.41,10.89,0.00,0.00
731.85600,23.30,10.90,0.00,0.00
731.87600,23.19,10.90,0.00,0.00
731.89600,23.08,10.90,0.00,0.00
731.91600,22.97,10.90,0.00,0.00
731.93600,22.86,10.90,0.00,0.00
731.95600,22.74,10.90,0.00,0.00
731.97600,22.63,10.90,0.00,0.00
731.99600,22.52,10.90,0.00,0.00
732.01600,22.41,10.90,0.00,0.00
732.03600,22.30,10.90,0.00,0.00
732.05600,22.19,10.90,0.00,0.00
732.07600,22.07,10.90,0.00,0.00
732.09600,21.96,10.91,0.00,0.00
732.11600,21.85,10.91,0.00,0.00
732.13600,21.74,10.91,0.00,0.00
732.15600,21.63,10.91,0.00,0.00
732.17600,21.52,10.91,0.00,0.00
732.19600,21.40,10.91,0.00,0.00
732.21600,21.29,10.91,0.00,0.00
732.23600,21.18,10.91,0.00,0.00
732.25600,21.07,10.91,0.00,0.00
732.27600,20.96,10.91,0.00,0.00
732.29600,20.84,10.91,0.00,0.00
732.31600,20.73,10.91,0.00,0.00
732.33600,20.62,10.92,0.00,0.00
732.35600,20.51,10.92,0.00,0.00
732.37600,20.40,10.92,0.00,0.00
732.39600,20.28,10.92,0.00,0.00
732.41600,20.17,10.92,0.00,0.00
732.43600,20.06,10.92,0.00,0.00
732.45600,19.95,10.92,0.00,0.00
732.47600,19.83,10.92,0.00,0.00
732.49600,19.72,10.92,0.00,0.00
732.51600,19.61,10.92,0.00,0.00
732.53600,19.50,10.92,0.00,0.00
732.55600,19.38,10.93,0.00,0.00
732.57600,19.27,10.93,0.00,0.00
732.59600,19.16,10.93,0.00,0.00
732.61600,19.04,10.93,0.00,0.00
732.63600,18.93,10.93,0.00,0.00
732.65600,18.82,10.93,0.00,0.00
732.67600,18.70,10.93,0.00,0.00
732.69600,18.59,10.93,0.00,0.00
732.71600,18.48,10.93,0.00,0.00
732.73600,18.37,10.93,0.00,0.00
732.75600,18.25,10.93,0.00,0.00
732.77600,18.14,10.93,0.00,0.00
732.79600,18.03,10.94,0.00,0.00
732.81600,17.91,10.94,0.00,0.00
732.83600,17.80,10.94,0.00,0.00
732.85600,17.68,10.94,0.00,0.00
732.87600,17.57,10.94,0.00,0.00
732.89600,17.46,10.94,0.00,0.00
732.91600,17.34,10.94,0.00,0.00
732.93600,17.23,10.94,0.00,0.00
732.95600,17.12,10.94,0.00,0.00
732.97600,17.00,10.94,0.00,0.00
732.99600,16.89,10.94,0.00,0.00
733.01600,16.77,10.95,0.00,0.00
733.03600,16.66,10.95,0.00,0.00
733.05600,16.55,10.95,0.00,0.00
733.07600,16.43,10.95,0.00,0.00
733.09600,16.32,10.95,0.00,0.00
733.11600,16.20,10.95,0.00,0.00
733.13600,16.09,10.95,0.00,0.00
733.15600,15.97,10.95,0.00,0.00
733.17600,15.86,10.95,0.00,0.00
733.19600,15.75,10.95,0.00,0.00
733.21600,15.63,10.95,0.00,0.00
733.23600,15.52,10.96,0.00,0.00
733.25600,15.40,10.96,0.00,0.00
733.27600,15.29,10.96,0.00,0.00
733.29600,15.17,10.96,0.00,0.00
733.31600,15.06,10.96,0.00,0.00
733.33600,14.94,10.96,0.00,0.00
733.35600,14.83,10.96,0.00,0.00
733.37600,14.71,10.96,0.00,0.00
733.39600,14.60,10.96,0.00,0.00
733.41600,14.48,10.96,0.00,0.00
733.43600,14.37,10.96,0.00,0.00
733.45600,14.25,10.97,0.00,0.00
733.47600,14.14,10.97,0.00,0.00
733.49600,14.02,10.97,0.00,0.00
733.51600,13.91,10.97,0.00,0.00
733.53600,13.79,10.97,0.00,0.00
733.55600,13.67,10.97,0.00,0.00
733.57600,13.56,10.97,0.00,0.00
733.59600,13.44,10.97,0.00,0.00
733.61600,13.33,10.97,0.00,0.00
733.63600,13.21,10.97,0.00,0.00
733.65600,13.10,10.97,0.00,0.00
733.67600,12.98,10.98,0.00,0.00
733.69600,12.86,10.98,0.00,0.00
733.71600,12.75,10.98,0.00,0.00
733.73600,12.63,10.98,0.00,0.00
733.75600,12.52,10.98,0.00,0.00
733.77600,12.40,10.98,0.00,0.00
733.79600,12.28,10.98,0.00,0.00
733.81600,12.17,10.98,0.00,0.00
733.83600,12.05,10.98,0.00,0.00
733.85600,11.93,10.98,0.00,0.00
733.87600,11.82,10.98,0.00,0.00
733.89600,11.70,10.99,0.00,0.00
733.91600,11.58,10.99,0.00,0.00
733.93600,11.47,10.99,0.00,0.00
733.95600,11.35,10.99,0.00,0.00
733.97600,11.23,10.99,0.00,0.00
733.99600,11.12,10.99,0.00,0.00
734.01600,11.00,10.99,0.00,0.00
734.03600,10.88,10.99,0.00,0.00
734.05600,10.76,10.99,0.00,0.00
734.07600,10.65,10.99,0.00,0.00
734.09600,10.53,11.00,0.00,0.00
734.11600,10.41,11.00,0.00,0.00
734.13600,10.30,11.00,0.00,0.00
734.15600,10.18,11.00,0.00,0.00
734.17600,10.06,11.00,0.00,0.00
734.19600,9.94,11.00,0.00,0.00
734.21600,9.82,11.00,0.00,0.00
734.23600,9.71,11.00,0.00,0.00
734.25600,9.59,11.00,0.00,0.00
734.27600,9.47,11.00,0.00,0.00
734.29600,9.35,11.00,0.00,0.00
734.31600,9.23,11.01,0.00,0.00
734.33600,9.12,11.01,0.00,0.00
734.35600,9.00,11.01,0.00,0.00
734.37600,8.88,11.01,0.00,0.00
734.39600,8.76,11.01,0.00,0.00
734.41600,8.64,11.01,0.00,0.00
734.43600,8.52,11.01,0.00,0.00
734.45600,8.41,11.01,0.00,0.00
734.47600,8.29,11.01,0.00,0.00
734.49600,8.17,11.01,0.00,0.00
734.51600,8.05,11.02,0.00,0.00
734.53600,7.93,11.02,0.00,0.00
734.55600,7.81,11.02,0.00,0.00
734.57600,7.69,11.02,0.00,0.00
734.59600,7.57,11.02,0.00,0.00
734.61600,7.46,11.02,0.00,0.00
734.63600,7.34,11.02,0.00,0.00
734.65600,7.22,11.02,0.00,0.00
734.67600,7.10,11.02,0.00,0.00
734.69600,6.98,11.02,0.00,0.00
734.71600,6.86,11.03,0.00,0.00
734.73600,6.74,11.03,0.00,0.00
734.75600,6.62,11.03,0.00,0.00
734.77600,6.50,11.03,0.00,0.00
734.79600,6.38,11.03,0.00,0.00
734.81600,6.26,11.03,0.00,0.00
734.83600,6.14,11.03,0.00,0.00
734.85600,6.02,11.03,0.00,0.00
734.87600,5.90,11.03,0.00,0.00
734.89600,5.78,11.03,0.00,0.00
734.91600,5.66,11.04,0.00,0.00
734.93600,5.54,11.04,0.00,0.00
734.95600,5.42,11.04,0.00,0.00
734.97600,5.30,11.04,0.00,0.00
734.99600,5.18,11.04,0.00,0.00
735.01600,5.06,11.04,0.00,0.00
735.03600,4.94,11.04,0.00,0.00
735.05600,4.81,11.04,0.00,0.00
735.07600,4.69,11.04,0.00,0.00
735.09600,4.57,11.04,0.00,0.00
735.11600,4.45,11.05,0.00,0.00
735.13600,4.33,11.05,0.00,0.00
735.15600,4.21,11.05,0.00,0.00
735.17600,4.09,11.05,0.00,0.00
735.19600,3.97,11.05,0.00,0.00
735.21600,3.85,11.05,0.00,0.00
735.23600,3.72,11.05,0.00,0.00
735.25600,3.60,11.05,0.00,0.00
735.27600,3.48,11.05,0.00,0.00
735.29600,3.36,11.05,0.00,0.00
735.31600,3.24,11.06,0.00,0.00
735.33600,3.12,11.06,0.00,0.00
735.35600,2.99,11.06,0.00,0.00
735.37600,2.87,11.06,0.00,0.00
735.39600,2.75,11.06,0.00,0.00
735.41600,2.63,11.06,0.00,0.00
735.43600,2.50,11.06,0.00,0.00
735.45600,2.38,11.06,0.00,0.00
735.47600,2.26,11.06,0.00,0.00
735.49600,2.14,11.07,0.00,0.00
735.51600,2.01,11.07,0.00,0.00
735.53600,1.89,11.07,0.00,0.00
735.55600,1.77,11.07,0.00,0.00
735.57600,1.65,11.07,0.00,0.00
735.59600,1.52,11.07,0.00,0.00
735.61600,1.40,11.07,0.00,0.00
735.63600,1.28,11.07,0.00,0.00
735.65600,1.15,11.07,0.00,0.00
735.67600,1.03,11.07,0.00,0.00
735.69600,0.91,11.08,0.00,0.00
735.71600,0.78,11.08,0.00,0.00
735.73600,0.66,11.08,0.00,0.00
735.75600,0.53,11.08,0.00,0.00
735.77600,0.41,11.08,0.00,0.00
735.79600,0.29,11.08,0.00,0.00
