Cs1,6p3/2,,,
Wavelength,alpha_0,Uncertainty,alpha_2,Uncertainty
1950.05200,50.85,21.49,-342.07,4.79
1950.07200,50.82,21.49,-342.05,4.79
1950.09200,50.78,21.49,-342.03,4.79
1950.11200,50.75,21.49,-342.02,4.79
1950.13200,50.72,21.49,-342.00,4.79
1950.15200,50.69,21.49,-341.99,4.79
1950.17200,50.65,21.49,-341.97,4.79
1950.19200,50.62,21.49,-341.96,4.79
1950.21200,50.59,21.49,-341.94,4.79
1950.23200,50.56,21.49,-341.93,4.79
1950.25200,50.52,21.49,-341.91,4.79
1950.27200,50.49,21.49,-341.90,4.79
1950.29200,50.46,21.49,-341.88,4.79
1950.31200,50.43,21.50,-341.86,4.79
1950.33200,50.39,21.50,-341.85,4.79
1950.35200,50.36,21.50,-341.83,4.79
1950.37200,50.33,21.50,-341.82,4.79
1950.39200,50.30,21.50,-341.80,4.79
1950.41200,50.27,21.50,-341.79,4.79
1950.43200,50.23,21.50,-341.77,4.79
1950.45200,50.20,21.50,-341.76,4.79
1950.47200,50.17,21.50,-341.74,4.79
1950.49200,50.14,21.50,-341.73,4.79
1950.51200,50.10,21.50,-341.71,4.79
1950.53200,50.07,21.50,-341.69,4.79
1950.55200,50.04,21.50,-341.68,4.79
1950.57200,50.01,21.50,-341.66,4.79
1950.59200,49.97,21.50,-341.65,4.79
1950.61200,49.94,21.50,-341.63,4.79
1950.63200,49.91,21.50,-341.62,4.79
1950.65200,49.88,21.51,-341.60,4.79
1950.67200,49.85,21.51,-341.59,4.79
1950.69200,49.81,21.51,-341.57,4.79
1950.71200,49.78,21.51,-341.55,4.79
1950.73200,49.75,21.51,-341.54,4.79
1950.75200,49.72,21.51,-341.52,4.79
1950.77200,49.68,21.51,-341.51,4.79
1950.79200,49.65,21.51,-341.49,4.79
1950.81200,49.62,21.51,-341.48,4.79
1950.83200,49.59,21.51,-341.46,4.79
1950.85200,49.55,21.51,-341.45,4.79
1950.87200,49.52,21.51,-341.43,4.79
1950.89200,49.49,21.51,-341.42,4.79
1950.91200,49.46,21.51,-341.40,4.79
1950.93200,49.43,21.51,-341.38,4.79
1950.95200,49.39,21.51,-341.37,4.79
1950.97200,49.36,21.51,-341.35,4.79
1950.99200,49.33,21.52,-341.34,4.79
1951.01200,49.30,21.52,-341.32,4.79
1951.03200,49.26,21.52,-341.31,4.79
1951.05200,49.23,21.52,-341.29,4.79
1951.07200,49.20,21.52,-341.28,4.79
1951.09200,49.17,21.52,-341.26,4.79
1951.11200,49.13,21.52,-341.25,4.79
1951.13200,49.10,21.52,-341.23,4.79
1951.15200,49.07,21.52,-341.21,4.79
1951.17200,49.04,21.52,-341.20,4.79
1951.19200,49.00,21.52,-341.18,4.79
1951.21200,48.97,21.52,-341.17,4.79
1951.23200,48.94,21.52,-341.15,4.79
1951.25200,48.91,21.52,-341.14,4.79
1951.27200,48.88,21.52,-341.12,4.79
1951.29200,48.84,21.52,-341.11,4.79
1951.31200,48.81,21.52,-341.09,4.79
1951.33200,48.78,21.53,-341.08,4.79
1951.35200,48.75,21.53,-341.06,4.79
1951.37200,48.71,21.53,-341.05,4.79
1951.39200,48.68,21.53,-341.03,4.79
1951.41200,48.65,21.53,-341.01,4.79
1951.43200,48.62,21.53,-341.00,4.80
1951.45200,48.59,21.53,-340.98,4.80
1951.47200,48.55,21.53,-340.97,4.80
1951.49200,48.52,21.53,-340.95,4.80
1951.51200,48.49,21.53,-340.94,4.80
1951.53200,48.46,21.53,-340.92,4.80
1951.55200,48.42,21.53,-340.91,4.80
1951.57200,48.39,21.53,-340.89,4.80
1951.59200,48.36,21.53,-340.88,4.80
1951.61200,48.33,21.53,-340.86,4.80
1951.63200,48.29,21.53,-340.84,4.80
1951.65200,48.26,21.53,-340.83,4.80
1951.67200,48.23,21.54,-340.81,4.80
1951.69200,48.20,21.54,-340.80,4.80
1951.71200,48.17,21.54,-340.78,4.80
1951.73200,48.13,21.54,-340.77,4.80
1951.75200,48.10,21.54,-340.75,4.80
1951.77200,48.07,21.54,-340.74,4.80
1951.79200,48.04,21.54,-340.72,4.80
1951.81200,48.00,21.54,-340.71,4.80
1951.83200,47.97,21.54,-340.69,4.80
1951.85200,47.94,21.54,-340.68,4.80
1951.87200,47.91,21.54,-340.66,4.80
1951.89200,47.87,21.54,-340.64,4.80
1951.91200,47.84,21.54,-340.63,4.80
1951.93200,47.81,21.54,-340.61,4.80
1951.95200,47.78,21.54,-340.60,4.80
1951.97200,47.75,21.54,-340.58,4.80
1951.99200,47.71,21.55,-340.57,4.80
1952.01200,47.68,21.55,-340.55,4.80
1952.03200,47.65,21.55,-340.54,4.80
1952.05200,47.62,21.55,-340.52,4.80
1952.07200,47.58,21.55,-340.51,4.80
1952.09200,47.55,21.55,-340.49,4.80
1952.11200,47.52,21.55,-340.48,4.80
1952.13200,47.49,21.55,-340.46,4.80
1952.15200,47.46,21.55,-340.44,4.80
1952.17200,47.42,21.55,-340.43,4.80
1952.19200,47.39,21.55,-340.41,4.80
1952.21200,47.36,21.55,-340.40,4.80
1952.23200,47.33,21.55,-340.38,4.80
1952.25200,47.29,21.55,-340.37,4.80
1952.27200,47.26,21.55,-340.35,4.80
1952.29200,47.23,21.55,-340.34,4.80
1952.31200,47.20,21.55,-340.32,4.80
1952.33200,47.16,21.56,-340.31,4.80
1952.35200,47.13,21.56,-340.29,4.80
1952.37200,47.10,21.56,-340.28,4.80
1952.39200,47.07,21.56,-340.26,4.80
1952.41200,47.04,21.56,-340.24,4.80
1952.43200,47.00,21.56,-340.23,4.80
1952.45200,46.97,21.56,-340.21,4.80
1952.47200,46.94,21.56,-340.20,4.80
1952.49200,46.91,21.56,-340.18,4.80
1952.51200,46.87,21.56,-340.17,4.80
1952.53200,46.84,21.56,-340.15,4.80
1952.55200,46.81,21.56,-340.14,4.80
1952.57200,46.78,21.56,-340.12,4.80
1952.59200,46.75,21.56,-340.11,4.80
1952.61200,46.71,21.56,-340.09,4.80
1952.63200,46.68,21.56,-340.08,4.80
1952.65200,46.65,21.56,-340.06,4.80
1952.67200,46.62,21.57,-340.04,4.80
1952.69200,46.58,21.57,-340.03,4.80
1952.71200,46.55,21.57,-340.01,4.80
1952.73200,46.52,21.57,-340.00,4.80
1952.75200,46.49,21.57,-339.98,4.80
1952.77200,46.45,21.57,-339.97,4.80
1952.79200,46.42,21.57,-339.95,4.80
1952.81200,46.39,21.57,-339.94,4.80
1952.83200,46.36,21.57,-339.92,4.80
1952.85200,46.33,21.57,-339.91,4.80
1952.87200,46.29,21.57,-339.89,4.80
1952.89200,46.26,21.57,-339.88,4.80
1952.91200,46.23,21.57,-339.86,4.80
1952.93200,46.20,21.57,-339.85,4.80
1952.95200,46.16,21.57,-339.83,4.80
1952.97200,46.13,21.57,-339.81,4.80
1952.99200,46.10,21.57,-339.80,4.80
1953.01200,46.07,21.58,-339.78,4.80
1953.03200,46.04,21.58,-339.77,4.80
1953.05200,46.00,21.58,-339.75,4.81
1953.07200,45.97,21.58,-339.74,4.81
1953.09200,45.94,21.58,-339.72,4.81
1953.11200,45.91,21.58,-339.71,4.81
1953.13200,45.87,21.58,-339.69,4.81
1953.15200,45.84,21.58,-339.68,4.81
1953.17200,45.81,21.58,-339.66,4.81
1953.19200,45.78,21.58,-339.65,4.81
1953.21200,45.75,21.58,-339.63,4.81
1953.23200,45.71,21.58,-339.62,4.81
1953.25200,45.68,21.58,-339.60,4.81
1953.27200,45.65,21.58,-339.58,4.81
1953.29200,45.62,21.58,-339.57,4.81
1953.31200,45.58,21.58,-339.55,4.81
1953.33200,45.55,21.59,-339.54,4.81
1953.35200,45.52,21.59,-339.52,4.81
1953.37200,45.49,21.59,-339.51,4.81
1953.39200,45.46,21.59,-339.49,4.81
1953.41200,45.42,21.59,-339.48,4.81
1953.43200,45.39,21.59,-339.46,4.81
1953.45200,45.36,21.59,-339.45,4.81
1953.47200,45.33,21.59,-339.43,4.81
1953.49200,45.29,21.59,-339.42,4.81
1953.51200,45.26,21.59,-339.40,4.81
1953.53200,45.23,21.59,-339.39,4.81
1953.55200,45.20,21.59,-339.37,4.81
1953.57200,45.17,21.59,-339.36,4.81
1953.59200,45.13,21.59,-339.34,4.81
1953.61200,45.10,21.59,-339.32,4.81
1953.63200,45.07,21.59,-339.31,4.81
1953.65200,45.04,21.59,-339.29,4.81
1953.67200,45.00,21.60,-339.28,4.81
1953.69200,44.97,21.60,-339.26,4.81
1953.71200,44.94,21.60,-339.25,4.81
1953.73200,44.91,21.60,-339.23,4.81
1953.75200,44.88,21.60,-339.22,4.81
1953.77200,44.84,21.60,-339.20,4.81
1953.79200,44.81,21.60,-339.19,4.81
1953.81200,44.78,21.60,-339.17,4.81
1953.83200,44.75,21.60,-339.16,4.81
1953.85200,44.71,21.60,-339.14,4.81
1953.87200,44.68,21.60,-339.13,4.81
1953.89200,44.65,21.60,-339.11,4.81
1953.91200,44.62,21.60,-339.10,4.81
1953.93200,44.59,21.60,-339.08,4.81
1953.95200,44.55,21.60,-339.06,4.81
1953.97200,44.52,21.60,-339.05,4.81
1953.99200,44.49,21.60,-339.03,4.81
1954.01200,44.46,21.61,-339.02,4.81
1954.03200,44.42,21.61,-339.00,4.81
1954.05200,44.39,21.61,-338.99,4.81
1954.07200,44.36,21.61,-338.97,4.81
1954.09200,44.33,21.61,-338.96,4.81
1954.11200,44.30,21.61,-338.94,4.81
1954.13200,44.26,21.61,-338.93,4.81
1954.15200,44.23,21.61,-338.91,4.81
1954.17200,44.20,21.61,-338.90,4.81
1954.19200,44.17,21.61,-338.88,4.81
1954.21200,44.13,21.61,-338.87,4.81
1954.23200,44.10,21.61,-338.85,4.81
1954.25200,44.07,21.61,-338.84,4.81
1954.27200,44.04,21.61,-338.82,4.81
1954.29200,44.01,21.61,-338.80,4.81
1954.31200,43.97,21.61,-338.79,4.81
1954.33200,43.94,21.62,-338.77,4.81
1954.35200,43.91,21.62,-338.76,4.81
1954.37200,43.88,21.62,-338.74,4.81
1954.39200,43.84,21.62,-338.73,4.81
1954.41200,43.81,21.62,-338.71,4.81
1954.43200,43.78,21.62,-338.70,4.81
1954.45200,43.75,21.62,-338.68,4.81
1954.47200,43.72,21.62,-338.67,4.81
1954.49200,43.68,21.62,-338.65,4.81
1954.51200,43.65,21.62,-338.64,4.81
1954.53200,43.62,21.62,-338.62,4.81
1954.55200,43.59,21.62,-338.61,4.81
1954.57200,43.55,21.62,-338.59,4.81
1954.59200,43.52,21.62,-338.58,4.81
1954.61200,43.49,21.62,-338.56,4.81
1954.63200,43.46,21.62,-338.55,4.81
1954.65200,43.43,21.62,-338.53,4.81
1954.67200,43.39,21.63,-338.52,4.82
1954.69200,43.36,21.63,-338.50,4.82
1954.71200,43.33,21.63,-338.48,4.82
1954.73200,43.30,21.63,-338.47,4.82
1954.75200,43.27,21.63,-338.45,4.82
1954.77200,43.23,21.63,-338.44,4.82
1954.79200,43.20,21.63,-338.42,4.82
1954.81200,43.17,21.63,-338.41,4.82
1954.83200,43.14,21.63,-338.39,4.82
1954.85200,43.10,21.63,-338.38,4.82
1954.87200,43.07,21.63,-338.36,4.82
1954.89200,43.04,21.63,-338.35,4.82
1954.91200,43.01,21.63,-338.33,4.82
1954.93200,42.98,21.63,-338.32,4.82
1954.95200,42.94,21.63,-338.30,4.82
1954.97200,42.91,21.63,-338.29,4.82
1954.99200,42.88,21.63,-338.27,4.82
1955.01200,42.85,21.64,-338.26,4.82
1955.03200,42.81,21.64,-338.24,4.82
1955.05200,42.78,21.64,-338.23,4.82
1955.07200,42.75,21.64,-338.21,4.82
1955.09200,42.72,21.64,-338.20,4.82
1955.11200,42.69,21.64,-338.18,4.82
1955.13200,42.65,21.64,-338.16,4.82
1955.15200,42.62,21.64,-338.15,4.82
1955.17200,42.59,21.64,-338.13,4.82
1955.19200,42.56,21.64,-338.12,4.82
1955.21200,42.53,21.64,-338.10,4.82
1955.23200,42.49,21.64,-338.09,4.82
1955.25200,42.46,21.64,-338.07,4.82
1955.27200,42.43,21.64,-338.06,4.82
1955.29200,42.40,21.64,-338.04,4.82
1955.31200,42.36,21.64,-338.03,4.82
1955.33200,42.33,21.64,-338.01,4.82
1955.35200,42.30,21.65,-338.00,4.82
1955.37200,42.27,21.65,-337.98,4.82
1955.39200,42.24,21.65,-337.97,4.82
1955.41200,42.20,21.65,-337.95,4.82
1955.43200,42.17,21.65,-337.94,4.82
1955.45200,42.14,21.65,-337.92,4.82
1955.47200,42.11,21.65,-337.91,4.82
1955.49200,42.07,21.65,-337.89,4.82
1955.51200,42.04,21.65,-337.88,4.82
1955.53200,42.01,21.65,-337.86,4.82
1955.55200,41.98,21.65,-337.85,4.82
1955.57200,41.95,21.65,-337.83,4.82
1955.59200,41.91,21.65,-337.81,4.82
1955.61200,41.88,21.65,-337.80,4.82
1955.63200,41.85,21.65,-337.78,4.82
1955.65200,41.82,21.65,-337.77,4.82
1955.67200,41.79,21.66,-337.75,4.82
1955.69200,41.75,21.66,-337.74,4.82
1955.71200,41.72,21.66,-337.72,4.82
1955.73200,41.69,21.66,-337.71,4.82
1955.75200,41.66,21.66,-337.69,4.82
1955.77200,41.62,21.66,-337.68,4.82
1955.79200,41.59,21.66,-337.66,4.82
1955.81200,41.56,21.66,-337.65,4.82
1955.83200,41.53,21.66,-337.63,4.82
1955.85200,41.50,21.66,-337.62,4.82
1955.87200,41.46,21.66,-337.60,4.82
1955.89200,41.43,21.66,-337.59,4.82
1955.91200,41.40,21.66,-337.57,4.82
1955.93200,41.37,21.66,-337.56,4.82
1955.95200,41.34,21.66,-337.54,4.82
1955.97200,41.30,21.66,-337.53,4.82
1955.99200,41.27,21.66,-337.51,4.82
1956.01200,41.24,21.67,-337.50,4.82
1956.03200,41.21,21.67,-337.48,4.82
1956.05200,41.17,21.67,-337.47,4.82
1956.07200,41.14,21.67,-337.45,4.82
1956.09200,41.11,21.67,-337.44,4.82
1956.11200,41.08,21.67,-337.42,4.82
1956.13200,41.05,21.67,-337.41,4.82
1956.15200,41.01,21.67,-337.39,4.82
1956.17200,40.98,21.67,-337.37,4.82
1956.19200,40.95,21.67,-337.36,4.82
1956.21200,40.92,21.67,-337.34,4.82
1956.23200,40.89,21.67,-337.33,4.82
1956.25200,40.85,21.67,-337.31,4.82
1956.27200,40.82,21.67,-337.30,4.83
1956.29200,40.79,21.67,-337.28,4.83
1956.31200,40.76,21.67,-337.27,4.83
1956.33200,40.72,21.67,-337.25,4.83
1956.35200,40.69,21.68,-337.24,4.83
1956.37200,40.66,21.68,-337.22,4.83
1956.39200,40.63,21.68,-337.21,4.83
1956.41200,40.60,21.68,-337.19,4.83
1956.43200,40.56,21.68,-337.18,4.83
1956.45200,40.53,21.68,-337.16,4.83
1956.47200,40.50,21.68,-337.15,4.83
1956.49200,40.47,21.68,-337.13,4.83
1956.51200,40.44,21.68,-337.12,4.83
1956.53200,40.40,21.68,-337.10,4.83
1956.55200,40.37,21.68,-337.09,4.83
1956.57200,40.34,21.68,-337.07,4.83
1956.59200,40.31,21.68,-337.06,4.83
1956.61200,40.27,21.68,-337.04,4.83
1956.63200,40.24,21.68,-337.03,4.83
1956.65200,40.21,21.68,-337.01,4.83
1956.67200,40.18,21.69,-337.00,4.83
1956.69200,40.15,21.69,-336.98,4.83
1956.71200,40.11,21.69,-336.97,4.83
1956.73200,40.08,21.69,-336.95,4.83
1956.75200,40.05,21.69,-336.94,4.83
1956.77200,40.02,21.69,-336.92,4.83
1956.79200,39.99,21.69,-336.91,4.83
1956.81200,39.95,21.69,-336.89,4.83
1956.83200,39.92,21.69,-336.87,4.83
1956.85200,39.89,21.69,-336.86,4.83
1956.87200,39.86,21.69,-336.84,4.83
1956.89200,39.83,21.69,-336.83,4.83
1956.91200,39.79,21.69,-336.81,4.83
1956.93200,39.76,21.69,-336.80,4.83
1956.95200,39.73,21.69,-336.78,4.83
1956.97200,39.70,21.69,-336.77,4.83
1956.99200,39.66,21.69,-336.75,4.83
1957.01200,39.63,21.70,-336.74,4.83
1957.03200,39.60,21.70,-336.72,4.83
1957.05200,39.57,21.70,-336.71,4.83
1957.07200,39.54,21.70,-336.69,4.83
1957.09200,39.50,21.70,-336.68,4.83
1957.11200,39.47,21.70,-336.66,4.83
1957.13200,39.44,21.70,-336.65,4.83
1957.15200,39.41,21.70,-336.63,4.83
1957.17200,39.38,21.70,-336.62,4.83
1957.19200,39.34,21.70,-336.60,4.83
1957.21200,39.31,21.70,-336.59,4.83
1957.23200,39.28,21.70,-336.57,4.83
1957.25200,39.25,21.70,-336.56,4.83
1957.27200,39.22,21.70,-336.54,4.83
1957.29200,39.18,21.70,-336.53,4.83
1957.31200,39.15,21.70,-336.51,4.83
1957.33200,39.12,21.71,-336.50,4.83
1957.35200,39.09,21.71,-336.48,4.83
1957.37200,39.05,21.71,-336.47,4.83
1957.39200,39.02,21.71,-336.45,4.83
1957.41200,38.99,21.71,-336.44,4.83
1957.43200,38.96,21.71,-336.42,4.83
1957.45200,38.93,21.71,-336.41,4.83
1957.47200,38.89,21.71,-336.39,4.83
1957.49200,38.86,21.71,-336.38,4.83
1957.51200,38.83,21.71,-336.36,4.83
1957.53200,38.80,21.71,-336.35,4.83
1957.55200,38.77,21.71,-336.33,4.83
1957.57200,38.73,21.71,-336.32,4.83
1957.59200,38.70,21.71,-336.30,4.83
1957.61200,38.67,21.71,-336.29,4.83
1957.63200,38.64,21.71,-336.27,4.83
1957.65200,38.61,21.71,-336.26,4.83
1957.67200,38.57,21.72,-336.24,4.83
1957.69200,38.54,21.72,-336.23,4.83
1957.71200,38.51,21.72,-336.21,4.83
1957.73200,38.48,21.72,-336.20,4.83
1957.75200,38.44,21.72,-336.18,4.83
1957.77200,38.41,21.72,-336.16,4.83
1957.79200,38.38,21.72,-336.15,4.83
1957.81200,38.35,21.72,-336.13,4.83
1957.83200,38.32,21.72,-336.12,4.83
1957.85200,38.28,21.72,-336.10,4.83
1957.87200,38.25,21.72,-336.09,4.84
1957.89200,38.22,21.72,-336.07,4.84
1957.91200,38.19,21.72,-336.06,4.84
1957.93200,38.16,21.72,-336.04,4.84
1957.95200,38.12,21.72,-336.03,4.84
1957.97200,38.09,21.72,-336.01,4.84
1957.99200,38.06,21.72,-336.00,4.84
1958.01200,38.03,21.73,-335.98,4.84
1958.03200,38.00,21.73,-335.97,4.84
1958.05200,37.96,21.73,-335.95,4.84
1958.07200,37.93,21.73,-335.94,4.84
1958.09200,37.90,21.73,-335.92,4.84
1958.11200,37.87,21.73,-335.91,4.84
1958.13200,37.84,21.73,-335.89,4.84
1958.15200,37.80,21.73,-335.88,4.84
1958.17200,37.77,21.73,-335.86,4.84
1958.19200,37.74,21.73,-335.85,4.84
1958.21200,37.71,21.73,-335.83,4.84
1958.23200,37.68,21.73,-335.82,4.84
1958.25200,37.64,21.73,-335.80,4.84
1958.27200,37.61,21.73,-335.79,4.84
1958.29200,37.58,21.73,-335.77,4.84
1958.31200,37.55,21.73,-335.76,4.84
1958.33200,37.51,21.74,-335.74,4.84
1958.35200,37.48,21.74,-335.73,4.84
1958.37200,37.45,21.74,-335.71,4.84
1958.39200,37.42,21.74,-335.70,4.84
1958.41200,37.39,21.74,-335.68,4.84
1958.43200,37.35,21.74,-335.67,4.84
1958.45200,37.32,21.74,-335.65,4.84
1958.47200,37.29,21.74,-335.64,4.84
1958.49200,37.26,21.74,-335.62,4.84
1958.51200,37.23,21.74,-335.61,4.84
1958.53200,37.19,21.74,-335.59,4.84
1958.55200,37.16,21.74,-335.58,4.84
1958.57200,37.13,21.74,-335.56,4.84
1958.59200,37.10,21.74,-335.55,4.84
1958.61200,37.07,21.74,-335.53,4.84
1958.63200,37.03,21.74,-335.52,4.84
1958.65200,37.00,21.74,-335.50,4.84
1958.67200,36.97,21.75,-335.49,4.84
1958.69200,36.94,21.75,-335.47,4.84
1958.71200,36.91,21.75,-335.46,4.84
1958.73200,36.87,21.75,-335.44,4.84
1958.75200,36.84,21.75,-335.43,4.84
1958.77200,36.81,21.75,-335.41,4.84
1958.79200,36.78,21.75,-335.40,4.84
1958.81200,36.75,21.75,-335.38,4.84
1958.83200,36.71,21.75,-335.37,4.84
1958.85200,36.68,21.75,-335.35,4.84
1958.87200,36.65,21.75,-335.34,4.84
1958.89200,36.62,21.75,-335.32,4.84
1958.91200,36.59,21.75,-335.31,4.84
1958.93200,36.55,21.75,-335.29,4.84
1958.95200,36.52,21.75,-335.28,4.84
1958.97200,36.49,21.75,-335.26,4.84
1958.99200,36.46,21.76,-335.25,4.84
1959.01200,36.42,21.76,-335.23,4.84
1959.03200,36.39,21.76,-335.22,4.84
1959.05200,36.36,21.76,-335.20,4.84
1959.07200,36.33,21.76,-335.19,4.84
1959.09200,36.30,21.76,-335.17,4.84
1959.11200,36.26,21.76,-335.16,4.84
1959.13200,36.23,21.76,-335.14,4.84
1959.15200,36.20,21.76,-335.13,4.84
1959.17200,36.17,21.76,-335.11,4.84
1959.19200,36.14,21.76,-335.10,4.84
1959.21200,36.10,21.76,-335.08,4.84
1959.23200,36.07,21.76,-335.07,4.84
1959.25200,36.04,21.76,-335.05,4.84
1959.27200,36.01,21.76,-335.04,4.84
1959.29200,35.98,21.76,-335.02,4.84
1959.31200,35.94,21.76,-335.01,4.84
1959.33200,35.91,21.77,-334.99,4.84
1959.35200,35.88,21.77,-334.98,4.84
1959.37200,35.85,21.77,-334.96,4.84
1959.39200,35.82,21.77,-334.95,4.84
1959.41200,35.78,21.77,-334.93,4.84
1959.43200,35.75,21.77,-334.92,4.84
1959.45200,35.72,21.77,-334.90,4.84
1959.47200,35.69,21.77,-334.89,4.85
1959.49200,35.66,21.77,-334.87,4.85
1959.51200,35.62,21.77,-334.86,4.85
1959.53200,35.59,21.77,-334.84,4.85
1959.55200,35.56,21.77,-334.83,4.85
1959.57200,35.53,21.77,-334.81,4.85
1959.59200,35.50,21.77,-334.80,4.85
1959.61200,35.46,21.77,-334.78,4.85
1959.63200,35.43,21.77,-334.77,4.85
1959.65200,35.40,21.77,-334.75,4.85
1959.67200,35.37,21.78,-334.74,4.85
1959.69200,35.34,21.78,-334.72,4.85
1959.71200,35.30,21.78,-334.71,4.85
1959.73200,35.27,21.78,-334.69,4.85
1959.75200,35.24,21.78,-334.68,4.85
1959.77200,35.21,21.78,-334.66,4.85
1959.79200,35.18,21.78,-334.65,4.85
1959.81200,35.14,21.78,-334.63,4.85
1959.83200,35.11,21.78,-334.62,4.85
1959.85200,35.08,21.78,-334.60,4.85
1959.87200,35.05,21.78,-334.59,4.85
1959.89200,35.02,21.78,-334.57,4.85
1959.91200,34.98,21.78,-334.56,4.85
1959.93200,34.95,21.78,-334.54,4.85
1959.95200,34.92,21.78,-334.53,4.85
1959.97200,34.89,21.78,-334.51,4.85
1959.99200,34.86,21.79,-334.50,4.85
1960.01200,34.82,21.79,-334.48,4.85
1960.03200,34.79,21.79,-334.47,4.85
1960.05200,34.76,21.79,-334.45,4.85
1960.07200,34.73,21.79,-334.44,4.85
1960.09200,34.70,21.79,-334.42,4.85
1960.11200,34.66,21.79,-334.41,4.85
1960.13200,34.63,21.79,-334.39,4.85
1960.15200,34.60,21.79,-334.38,4.85
1960.17200,34.57,21.79,-334.36,4.85
1960.19200,34.54,21.79,-334.35,4.85
1960.21200,34.50,21.79,-334.33,4.85
1960.23200,34.47,21.79,-334.32,4.85
1960.25200,34.44,21.79,-334.30,4.85
1960.27200,34.41,21.79,-334.29,4.85
1960.29200,34.38,21.79,-334.27,4.85
1960.31200,34.34,21.79,-334.26,4.85
1960.33200,34.31,21.80,-334.24,4.85
1960.35200,34.28,21.80,-334.23,4.85
1960.37200,34.25,21.80,-334.21,4.85
1960.39200,34.22,21.80,-334.20,4.85
1960.41200,34.18,21.80,-334.18,4.85
1960.43200,34.15,21.80,-334.17,4.85
1960.45200,34.12,21.80,-334.15,4.85
1960.47200,34.09,21.80,-334.14,4.85
1960.49200,34.06,21.80,-334.12,4.85
1960.51200,34.02,21.80,-334.11,4.85
1960.53200,33.99,21.80,-334.09,4.85
1960.55200,33.96,21.80,-334.08,4.85
1960.57200,33.93,21.80,-334.06,4.85
1960.59200,33.90,21.80,-334.05,4.85
1960.61200,33.86,21.80,-334.03,4.85
1960.63200,33.83,21.80,-334.02,4.85
1960.65200,33.80,21.81,-334.00,4.85
1960.67200,33.77,21.81,-333.99,4.85
1960.69200,33.74,21.81,-333.97,4.85
1960.71200,33.70,21.81,-333.96,4.85
1960.73200,33.67,21.81,-333.94,4.85
1960.75200,33.64,21.81,-333.93,4.85
1960.77200,33.61,21.81,-333.92,4.85
1960.79200,33.58,21.81,-333.90,4.85
1960.81200,33.54,21.81,-333.89,4.85
1960.83200,33.51,21.81,-333.87,4.85
1960.85200,33.48,21.81,-333.86,4.85
1960.87200,33.45,21.81,-333.84,4.85
1960.89200,33.42,21.81,-333.83,4.85
1960.91200,33.38,21.81,-333.81,4.85
1960.93200,33.35,21.81,-333.80,4.85
1960.95200,33.32,21.81,-333.78,4.85
1960.97200,33.29,21.81,-333.77,4.85
1960.99200,33.26,21.82,-333.75,4.85
1961.01200,33.22,21.82,-333.74,4.85
1961.03200,33.19,21.82,-333.72,4.85
1961.05200,33.16,21.82,-333.71,4.85
1961.07200,33.13,21.82,-333.69,4.86
1961.09200,33.10,21.82,-333.68,4.86
1961.11200,33.06,21.82,-333.66,4.86
1961.13200,33.03,21.82,-333.65,4.86
1961.15200,33.00,21.82,-333.63,4.86
1961.17200,32.97,21.82,-333.62,4.86
1961.19200,32.94,21.82,-333.60,4.86
1961.21200,32.90,21.82,-333.59,4.86
1961.23200,32.87,21.82,-333.57,4.86
1961.25200,32.84,21.82,-333.56,4.86
1961.27200,32.81,21.82,-333.54,4.86
1961.29200,32.78,21.82,-333.53,4.86
1961.31200,32.74,21.83,-333.51,4.86
1961.33200,32.71,21.83,-333.50,4.86
1961.35200,32.68,21.83,-333.48,4.86
1961.37200,32.65,21.83,-333.47,4.86
1961.39200,32.62,21.83,-333.45,4.86
1961.41200,32.58,21.83,-333.44,4.86
1961.43200,32.55,21.83,-333.42,4.86
1961.45200,32.52,21.83,-333.41,4.86
1961.47200,32.49,21.83,-333.39,4.86
1961.49200,32.46,21.83,-333.38,4.86
1961.51200,32.42,21.83,-333.36,4.86
1961.53200,32.39,21.83,-333.35,4.86
1961.55200,32.36,21.83,-333.33,4.86
1961.57200,32.33,21.83,-333.32,4.86
1961.59200,32.30,21.83,-333.30,4.86
1961.61200,32.26,21.83,-333.29,4.86
1961.63200,32.23,21.83,-333.27,4.86
1961.65200,32.20,21.84,-333.26,4.86
1961.67200,32.17,21.84,-333.24,4.86
1961.69200,32.14,21.84,-333.23,4.86
1961.71200,32.10,21.84,-333.21,4.86
1961.73200,32.07,21.84,-333.20,4.86
1961.75200,32.04,21.84,-333.19,4.86
1961.77200,32.01,21.84,-333.17,4.86
1961.79200,31.98,21.84,-333.16,4.86
1961.81200,31.94,21.84,-333.14,4.86
1961.83200,31.91,21.84,-333.13,4.86
1961.85200,31.88,21.84,-333.11,4.86
1961.87200,31.85,21.84,-333.10,4.86
1961.89200,31.82,21.84,-333.08,4.86
1961.91200,31.78,21.84,-333.07,4.86
1961.93200,31.75,21.84,-333.05,4.86
1961.95200,31.72,21.84,-333.04,4.86
1961.97200,31.69,21.85,-333.02,4.86
1961.99200,31.66,21.85,-333.01,4.86
1962.01200,31.63,21.85,-332.99,4.86
1962.03200,31.59,21.85,-332.98,4.86
1962.05200,31.56,21.85,-332.96,4.86
1962.07200,31.53,21.85,-332.95,4.86
1962.09200,31.50,21.85,-332.93,4.86
1962.11200,31.47,21.85,-332.92,4.86
1962.13200,31.43,21.85,-332.90,4.86
1962.15200,31.40,21.85,-332.89,4.86
